date,ticker,pos,neg,neu,compound,ticker,close,volume
2019-07-05,UBER,0.115,0.026,0.86,1.0,UBER,43.53,8239452.0
2019-07-08,UBER,0.115,0.026,0.86,1.0,UBER,42.95,9304101.0
2019-07-09,UBER,0.115,0.026,0.86,1.0,UBER,44.2,5251564.0
2019-07-10,UBER,0.115,0.026,0.86,1.0,UBER,43.7,9747796.0
2019-07-11,UBER,0.115,0.026,0.86,1.0,UBER,43.99,8050856.0
2019-07-12,UBER,0.115,0.026,0.86,1.0,UBER,43.99,8760526.0
2019-07-15,UBER,0.115,0.026,0.86,1.0,UBER,44.53,5811160.0
2019-07-16,UBER,0.115,0.026,0.86,1.0,UBER,44.13,5613321.0
2019-07-17,UBER,0.115,0.026,0.86,1.0,UBER,43.62,5854149.0
2019-07-18,UBER,0.115,0.026,0.86,1.0,UBER,43.71,4123715.0
2019-07-19,UBER,0.115,0.026,0.86,1.0,UBER,43.18,4021018.0
2019-07-22,UBER,0.115,0.026,0.86,1.0,UBER,43.69,3822276.0
2019-07-23,UBER,0.115,0.026,0.86,1.0,UBER,43.36,5111090.0
2019-07-24,UBER,0.115,0.026,0.86,1.0,UBER,43.76,3775677.0
2019-07-25,UBER,0.115,0.026,0.86,1.0,UBER,43.4,4411991.0
2019-07-26,UBER,0.115,0.026,0.86,1.0,UBER,44.52,7598828.0
2019-07-29,UBER,0.115,0.026,0.86,1.0,UBER,43.88,8652204.0
2019-07-30,UBER,0.115,0.026,0.86,1.0,UBER,42.59,7686392.0
2019-07-31,UBER,0.115,0.026,0.86,1.0,UBER,42.14,5970774.0
2019-08-01,UBER,0.115,0.026,0.86,1.0,UBER,41.31,7349740.0
2019-08-02,UBER,0.115,0.026,0.86,1.0,UBER,40.4,8225727.0
2019-08-05,UBER,0.115,0.026,0.86,1.0,UBER,39.05,9799769.0
2019-08-06,UBER,0.115,0.026,0.86,1.0,UBER,39.15,8570273.0
2019-08-07,UBER,0.115,0.026,0.86,1.0,UBER,39.7,8896039.0
2019-08-08,UBER,0.115,0.026,0.86,1.0,UBER,42.97,29610853.0
2019-08-09,UBER,0.115,0.026,0.86,1.0,UBER,40.05,35139075.0
2019-08-12,UBER,0.115,0.026,0.86,1.0,UBER,37.01,19070907.0
2019-08-13,UBER,0.115,0.026,0.86,1.0,UBER,36.45,19031422.0
2019-08-14,UBER,0.115,0.026,0.86,1.0,UBER,33.96,24483863.0
2019-08-15,UBER,0.115,0.026,0.86,1.0,UBER,33.22,13265793.0
2019-08-16,UBER,0.115,0.026,0.86,1.0,UBER,35.23,13883166.0
2019-08-19,UBER,0.115,0.026,0.86,1.0,UBER,34.61,10853126.0
2019-08-20,UBER,0.115,0.026,0.86,1.0,UBER,35.29,10766387.0
2019-08-21,UBER,0.115,0.026,0.86,1.0,UBER,34.91,7949074.0
2019-08-22,UBER,0.115,0.026,0.86,1.0,UBER,34.0,8516498.0
2019-08-23,UBER,0.115,0.026,0.86,1.0,UBER,33.43,8186706.0
2019-08-26,UBER,0.115,0.026,0.86,1.0,UBER,33.31,5669714.0
2019-08-27,UBER,0.115,0.026,0.86,1.0,UBER,33.11,6596204.0
2019-08-28,UBER,0.115,0.026,0.86,1.0,UBER,32.59,6261038.0
2019-08-29,UBER,0.115,0.026,0.86,1.0,UBER,32.76,5811175.0
2019-08-30,UBER,0.115,0.026,0.86,1.0,UBER,32.57,6636847.0
2019-09-03,UBER,0.115,0.026,0.86,1.0,UBER,30.7,12194312.0
2019-09-04,UBER,0.115,0.026,0.86,1.0,UBER,31.99,10378298.0
2019-09-05,UBER,0.115,0.026,0.86,1.0,UBER,32.51,7938083.0
2019-09-06,UBER,0.115,0.026,0.86,1.0,UBER,31.86,7036080.0
2019-09-09,UBER,0.115,0.026,0.86,1.0,UBER,32.24,7448418.0
2019-09-10,UBER,0.115,0.026,0.86,1.0,UBER,33.51,10817138.0
2019-09-11,UBER,0.115,0.026,0.86,1.0,UBER,34.0,14716728.0
2019-09-12,UBER,0.115,0.026,0.86,1.0,UBER,34.07,7734849.0
2019-09-13,UBER,0.115,0.026,0.86,1.0,UBER,33.25,9428551.0
2019-09-16,UBER,0.115,0.026,0.86,1.0,UBER,34.43,7965008.0
2019-09-17,UBER,0.115,0.026,0.86,1.0,UBER,34.29,5588258.0
2019-09-18,UBER,0.115,0.026,0.86,1.0,UBER,34.26,6624433.0
2019-09-19,UBER,0.115,0.026,0.86,1.0,UBER,33.82,6884274.0
2019-09-20,UBER,0.115,0.026,0.86,1.0,UBER,32.6,12026857.0
2019-09-23,UBER,0.115,0.026,0.86,1.0,UBER,33.0,5616412.0
2019-09-24,UBER,0.115,0.026,0.86,1.0,UBER,31.3,10625792.0
2019-09-25,UBER,0.115,0.026,0.86,1.0,UBER,31.68,7879880.0
2019-09-26,UBER,0.115,0.026,0.86,1.0,UBER,31.57,6062457.0
2019-09-27,UBER,0.115,0.026,0.86,1.0,UBER,30.29,11875275.0
2019-09-30,UBER,0.111,0.021,0.868,1.0,UBER,30.47,5021190.0
2019-10-01,UBER,0.111,0.021,0.868,1.0,UBER,29.15,13448055.0
2019-10-02,UBER,0.111,0.021,0.868,1.0,UBER,29.0,9371270.0
2019-10-03,UBER,0.111,0.021,0.868,1.0,UBER,29.72,9461973.0
2019-10-04,UBER,0.111,0.021,0.868,1.0,UBER,29.67,8633938.0
2019-10-07,UBER,0.111,0.021,0.868,1.0,UBER,30.37,10151451.0
2019-10-08,UBER,0.111,0.021,0.868,1.0,UBER,29.28,7806911.0
2019-10-09,UBER,0.111,0.021,0.868,1.0,UBER,29.07,7162775.0
2019-10-10,UBER,0.111,0.021,0.868,1.0,UBER,28.87,7822845.0
2019-10-11,UBER,0.111,0.021,0.868,1.0,UBER,30.13,10730016.0
2019-10-14,UBER,0.111,0.021,0.868,1.0,UBER,31.12,7966943.0
2019-10-15,UBER,0.111,0.021,0.868,1.0,UBER,32.0,7904528.0
2019-10-16,UBER,0.111,0.021,0.868,1.0,UBER,31.87,7802690.0
2019-10-17,UBER,0.111,0.021,0.868,1.0,UBER,32.62,7239293.0
2019-10-18,UBER,0.111,0.021,0.868,1.0,UBER,32.06,8074207.0
2019-10-21,UBER,0.111,0.021,0.868,1.0,UBER,31.41,7232322.0
2019-10-22,UBER,0.111,0.021,0.868,1.0,UBER,32.53,19244283.0
2019-10-23,UBER,0.111,0.021,0.868,1.0,UBER,33.05,6843199.0
2019-10-24,UBER,0.111,0.021,0.868,1.0,UBER,33.28,6789619.0
2019-10-25,UBER,0.111,0.021,0.868,1.0,UBER,32.71,8106804.0
2019-10-28,UBER,0.111,0.021,0.868,1.0,UBER,33.22,8073107.0
2019-10-29,UBER,0.111,0.021,0.868,1.0,UBER,32.42,9457983.0
2019-10-30,UBER,0.111,0.021,0.868,1.0,UBER,33.75,10861702.0
2019-10-31,UBER,0.111,0.021,0.868,1.0,UBER,31.5,16130113.0
2019-11-01,UBER,0.111,0.021,0.868,1.0,UBER,31.37,10460430.0
2019-11-04,UBER,0.111,0.021,0.868,1.0,UBER,31.08,32290121.0
2019-11-05,UBER,0.111,0.021,0.868,1.0,UBER,28.02,52406805.0
2019-11-06,UBER,0.111,0.021,0.868,1.0,UBER,26.94,133666940.0
2019-11-07,UBER,0.111,0.021,0.868,1.0,UBER,27.38,65949475.0
2019-11-08,UBER,0.111,0.021,0.868,1.0,UBER,27.01,45263118.0
2019-11-11,UBER,0.111,0.021,0.868,1.0,UBER,27.14,41445932.0
2019-11-12,UBER,0.111,0.021,0.868,1.0,UBER,26.7,37095689.0
2019-11-13,UBER,0.111,0.021,0.868,1.0,UBER,26.71,34512663.0
2019-11-14,UBER,0.111,0.021,0.868,1.0,UBER,25.99,28027875.0
2019-11-15,UBER,0.111,0.021,0.868,1.0,UBER,26.79,41942003.0
2019-11-18,UBER,0.111,0.021,0.868,1.0,UBER,26.75,37309667.0
2019-11-19,UBER,0.111,0.021,0.868,1.0,UBER,27.05,34115865.0
2019-11-20,UBER,0.111,0.021,0.868,1.0,UBER,28.03,54075774.0
2019-11-21,UBER,0.111,0.021,0.868,1.0,UBER,29.46,55658629.0
2019-11-22,UBER,0.111,0.021,0.868,1.0,UBER,29.56,44384376.0
2019-11-25,UBER,0.111,0.021,0.868,1.0,UBER,29.11,37571611.0
2019-11-26,UBER,0.111,0.021,0.868,1.0,UBER,29.53,29631689.0
2019-11-27,UBER,0.111,0.021,0.868,1.0,UBER,29.49,22463869.0
2019-11-29,UBER,0.111,0.021,0.868,1.0,UBER,29.6,8115145.0
2019-12-02,UBER,0.111,0.021,0.868,1.0,UBER,28.98,17423896.0
2019-12-03,UBER,0.111,0.021,0.868,1.0,UBER,29.02,25434163.0
2019-12-04,UBER,0.111,0.021,0.868,1.0,UBER,29.06,22526474.0
2019-12-05,UBER,0.111,0.021,0.868,1.0,UBER,28.65,22567299.0
2019-12-06,UBER,0.111,0.021,0.868,1.0,UBER,27.86,33161371.0
2019-12-09,UBER,0.111,0.021,0.868,1.0,UBER,27.68,21098387.0
2019-12-10,UBER,0.111,0.021,0.868,1.0,UBER,27.89,23604938.0
2019-12-11,UBER,0.111,0.021,0.868,1.0,UBER,28.42,23286546.0
2019-12-12,UBER,0.111,0.021,0.868,1.0,UBER,28.69,23581479.0
2019-12-13,UBER,0.111,0.021,0.868,1.0,UBER,28.49,25489445.0
2019-12-16,UBER,0.111,0.021,0.868,1.0,UBER,30.05,57408195.0
2019-12-17,UBER,0.111,0.021,0.868,1.0,UBER,29.75,38254370.0
2019-12-18,UBER,0.111,0.021,0.868,1.0,UBER,30.13,35389841.0
2019-12-19,UBER,0.111,0.021,0.868,1.0,UBER,29.99,33817968.0
2019-12-20,UBER,0.111,0.021,0.868,1.0,UBER,30.45,95461687.0
2019-12-23,UBER,0.111,0.021,0.868,1.0,UBER,30.33,31212255.0
2019-12-24,UBER,0.111,0.021,0.868,1.0,UBER,30.44,12938593.0
2019-12-26,UBER,0.111,0.021,0.868,1.0,UBER,30.67,22224500.0
2019-12-27,UBER,0.111,0.021,0.868,1.0,UBER,30.17,18465965.0
2019-12-30,UBER,0.111,0.021,0.868,1.0,UBER,29.74,18812846.0
2019-12-31,UBER,0.124,0.078,0.798,1.0,UBER,29.74,16233725.0
2020-01-02,UBER,0.124,0.078,0.798,1.0,UBER,30.99,20599568.0
2020-01-03,UBER,0.124,0.078,0.798,1.0,UBER,31.37,18833450.0
2020-01-06,UBER,0.124,0.078,0.798,1.0,UBER,31.58,21215865.0
2020-01-07,UBER,0.124,0.078,0.798,1.0,UBER,32.81,30268966.0
2020-01-08,UBER,0.124,0.078,0.798,1.0,UBER,33.93,43955649.0
2020-01-09,UBER,0.124,0.078,0.798,1.0,UBER,33.97,29407616.0
2020-01-10,UBER,0.124,0.078,0.798,1.0,UBER,34.01,34276990.0
2020-01-13,UBER,0.124,0.078,0.798,1.0,UBER,34.14,16926309.0
2020-01-14,UBER,0.124,0.078,0.798,1.0,UBER,34.84,26029814.0
2020-01-15,UBER,0.124,0.078,0.798,1.0,UBER,35.01,20782556.0
2020-01-16,UBER,0.124,0.078,0.798,1.0,UBER,34.68,21955292.0
2020-01-17,UBER,0.124,0.078,0.798,1.0,UBER,35.13,17281281.0
2020-01-21,UBER,0.124,0.078,0.798,1.0,UBER,37.6,48746661.0
2020-01-22,UBER,0.124,0.078,0.798,1.0,UBER,37.04,29765240.0
2020-01-23,UBER,0.124,0.078,0.798,1.0,UBER,37.4,21366464.0
2020-01-24,UBER,0.124,0.078,0.798,1.0,UBER,36.8,21598009.0
2020-01-27,UBER,0.124,0.078,0.798,1.0,UBER,36.3,18818280.0
2020-01-28,UBER,0.124,0.078,0.798,1.0,UBER,37.01,28973963.0
2020-01-29,UBER,0.124,0.078,0.798,1.0,UBER,36.99,16882299.0
2020-01-30,UBER,0.124,0.078,0.798,1.0,UBER,36.68,22847064.0
2020-01-31,UBER,0.124,0.078,0.798,1.0,UBER,36.29,21553665.0
2020-02-03,UBER,0.124,0.078,0.798,1.0,UBER,37.59,23538859.0
2020-02-04,UBER,0.124,0.078,0.798,1.0,UBER,38.53,32425930.0
2020-02-05,UBER,0.124,0.078,0.798,1.0,UBER,36.81,38413313.0
2020-02-06,UBER,0.124,0.078,0.798,1.0,UBER,37.09,52700763.0
2020-02-07,UBER,0.124,0.078,0.798,1.0,UBER,40.63,112526401.0
2020-02-10,UBER,0.124,0.078,0.798,1.0,UBER,40.01,61115851.0
2020-02-11,UBER,0.124,0.078,0.798,1.0,UBER,41.27,33914174.0
2020-02-12,UBER,0.124,0.078,0.798,1.0,UBER,41.25,26541993.0
2020-02-13,UBER,0.124,0.078,0.798,1.0,UBER,40.09,23850949.0
2020-02-14,UBER,0.124,0.078,0.798,1.0,UBER,39.66,32062221.0
2020-02-18,UBER,0.124,0.078,0.798,1.0,UBER,40.18,22168471.0
2020-02-19,UBER,0.124,0.078,0.798,1.0,UBER,41.05,23287412.0
2020-02-20,UBER,0.124,0.078,0.798,1.0,UBER,40.92,25446394.0
2020-02-21,UBER,0.124,0.078,0.798,1.0,UBER,40.72,20600617.0
2020-02-24,UBER,0.124,0.078,0.798,1.0,UBER,38.31,37123158.0
2020-02-25,UBER,0.124,0.078,0.798,1.0,UBER,35.89,49281558.0
2020-02-26,UBER,0.124,0.078,0.798,1.0,UBER,34.45,44110821.0
2020-02-27,UBER,0.124,0.078,0.798,1.0,UBER,32.45,66557245.0
2020-02-28,UBER,0.124,0.078,0.798,1.0,UBER,33.87,52100204.0
2020-03-02,UBER,0.124,0.078,0.798,1.0,UBER,32.85,46662523.0
2020-03-03,UBER,0.124,0.078,0.798,1.0,UBER,33.04,35182366.0
2020-03-04,UBER,0.124,0.078,0.798,1.0,UBER,34.53,44738640.0
2020-03-05,UBER,0.124,0.078,0.798,1.0,UBER,32.21,32764549.0
2020-03-06,UBER,0.124,0.078,0.798,1.0,UBER,31.68,34808733.0
2020-03-09,UBER,0.124,0.078,0.798,1.0,UBER,28.17,37439281.0
2020-03-10,UBER,0.124,0.078,0.798,1.0,UBER,28.97,36308321.0
2020-03-11,UBER,0.124,0.078,0.798,1.0,UBER,26.24,43212769.0
2020-03-12,UBER,0.124,0.078,0.798,1.0,UBER,22.61,54041976.0
2020-03-13,UBER,0.124,0.078,0.798,1.0,UBER,22.6,54096478.0
2020-03-16,UBER,0.124,0.078,0.798,1.0,UBER,20.29,56913992.0
2020-03-17,UBER,0.124,0.078,0.798,1.0,UBER,18.91,60003887.0
2020-03-18,UBER,0.124,0.078,0.798,1.0,UBER,14.82,78286232.0
2020-03-19,UBER,0.124,0.078,0.798,1.0,UBER,20.49,83988721.0
2020-03-20,UBER,0.124,0.078,0.798,1.0,UBER,21.33,76530547.0
2020-03-23,UBER,0.124,0.078,0.798,1.0,UBER,22.4,48350894.0
2020-03-24,UBER,0.124,0.078,0.798,1.0,UBER,26.39,58505205.0
2020-03-25,UBER,0.124,0.078,0.798,1.0,UBER,26.19,52474067.0
2020-03-26,UBER,0.124,0.078,0.798,1.0,UBER,28.12,41371017.0
2020-03-27,UBER,0.124,0.078,0.798,1.0,UBER,27.28,40292212.0
2020-03-30,UBER,0.124,0.078,0.798,1.0,UBER,27.83,37725659.0
2020-03-31,UBER,0.121,0.029,0.85,1.0,UBER,27.92,43126370.0
2020-04-01,UBER,0.121,0.029,0.85,1.0,UBER,25.42,38538381.0
2020-04-02,UBER,0.121,0.029,0.85,1.0,UBER,23.68,35838237.0
2020-04-03,UBER,0.121,0.029,0.85,1.0,UBER,22.82,40572528.0
2020-04-06,UBER,0.121,0.029,0.85,1.0,UBER,25.99,34692674.0
2020-04-07,UBER,0.121,0.029,0.85,1.0,UBER,25.74,36580100.0
2020-04-08,UBER,0.121,0.029,0.85,1.0,UBER,26.94,36166872.0
2020-04-09,UBER,0.121,0.029,0.85,1.0,UBER,27.11,36190207.0
2020-04-13,UBER,0.121,0.029,0.85,1.0,UBER,27.99,24671570.0
2020-04-14,UBER,0.121,0.029,0.85,1.0,UBER,27.75,32625332.0
2020-04-15,UBER,0.121,0.029,0.85,1.0,UBER,27.41,18721260.0
2020-04-16,UBER,0.121,0.029,0.85,1.0,UBER,27.03,24088739.0
2020-04-17,UBER,0.121,0.029,0.85,1.0,UBER,28.0,34129827.0
2020-04-20,UBER,0.121,0.029,0.85,1.0,UBER,28.19,32225644.0
2020-04-21,UBER,0.121,0.029,0.85,1.0,UBER,27.19,21258899.0
2020-04-22,UBER,0.121,0.029,0.85,1.0,UBER,28.24,21222358.0
2020-04-23,UBER,0.121,0.029,0.85,1.0,UBER,28.33,27056525.0
2020-04-24,UBER,0.121,0.029,0.85,1.0,UBER,29.49,20648859.0
2020-04-27,UBER,0.121,0.029,0.85,1.0,UBER,30.08,31891579.0
2020-04-28,UBER,0.121,0.029,0.85,1.0,UBER,30.12,27383197.0
2020-04-29,UBER,0.121,0.029,0.85,1.0,UBER,31.37,28288120.0
2020-04-30,UBER,0.121,0.029,0.85,1.0,UBER,30.27,20095396.0
2020-05-01,UBER,0.121,0.029,0.85,1.0,UBER,28.39,19290192.0
2020-05-04,UBER,0.121,0.029,0.85,1.0,UBER,27.42,23428453.0
2020-05-05,UBER,0.121,0.029,0.85,1.0,UBER,28.07,30725371.0
2020-05-06,UBER,0.121,0.029,0.85,1.0,UBER,27.82,31076451.0
2020-05-07,UBER,0.121,0.029,0.85,1.0,UBER,30.93,62374436.0
2020-05-08,UBER,0.121,0.029,0.85,1.0,UBER,32.79,69525793.0
2020-05-11,UBER,0.121,0.029,0.85,1.0,UBER,31.64,26440340.0
2020-05-12,UBER,0.121,0.029,0.85,1.0,UBER,32.4,89585967.0
2020-05-13,UBER,0.121,0.029,0.85,1.0,UBER,33.02,47279487.0
2020-05-14,UBER,0.121,0.029,0.85,1.0,UBER,32.79,32912581.0
2020-05-15,UBER,0.121,0.029,0.85,1.0,UBER,32.47,25950471.0
2020-05-18,UBER,0.121,0.029,0.85,1.0,UBER,33.62,47561742.0
2020-05-19,UBER,0.121,0.029,0.85,1.0,UBER,33.4,20223567.0
2020-05-20,UBER,0.121,0.029,0.85,1.0,UBER,34.48,21386703.0
2020-05-21,UBER,0.121,0.029,0.85,1.0,UBER,34.26,24075311.0
2020-05-22,UBER,0.121,0.029,0.85,1.0,UBER,34.83,18675675.0
2020-05-26,UBER,0.121,0.029,0.85,1.0,UBER,34.56,23532518.0
2020-05-27,UBER,0.121,0.029,0.85,1.0,UBER,34.88,27514553.0
2020-05-28,UBER,0.121,0.029,0.85,1.0,UBER,34.15,21959579.0
2020-05-29,UBER,0.121,0.029,0.85,1.0,UBER,36.32,72447709.0
2020-06-01,UBER,0.121,0.029,0.85,1.0,UBER,35.82,21901306.0
2020-06-02,UBER,0.121,0.029,0.85,1.0,UBER,35.81,19428415.0
2020-06-03,UBER,0.121,0.029,0.85,1.0,UBER,36.75,23051776.0
2020-06-04,UBER,0.121,0.029,0.85,1.0,UBER,36.43,17423577.0
2020-06-05,UBER,0.121,0.029,0.85,1.0,UBER,37.21,30393429.0
2020-06-08,UBER,0.121,0.029,0.85,1.0,UBER,37.08,30249625.0
2020-06-09,UBER,0.121,0.029,0.85,1.0,UBER,36.59,15134168.0
2020-06-10,UBER,0.121,0.029,0.85,1.0,UBER,34.83,43473719.0
2020-06-11,UBER,0.121,0.029,0.85,1.0,UBER,31.1,45300774.0
2020-06-12,UBER,0.121,0.029,0.85,1.0,UBER,32.24,27685169.0
2020-06-15,UBER,0.121,0.029,0.85,1.0,UBER,32.67,21350290.0
2020-06-16,UBER,0.121,0.029,0.85,1.0,UBER,33.49,21476019.0
2020-06-17,UBER,0.121,0.029,0.85,1.0,UBER,33.29,14827742.0
2020-06-18,UBER,0.121,0.029,0.85,1.0,UBER,33.4,15495838.0
2020-06-19,UBER,0.121,0.029,0.85,1.0,UBER,32.3,29426285.0
2020-06-22,UBER,0.121,0.029,0.85,1.0,UBER,32.68,17790276.0
2020-06-23,UBER,0.121,0.029,0.85,1.0,UBER,33.05,13622126.0
2020-06-24,UBER,0.121,0.029,0.85,1.0,UBER,30.46,29477229.0
2020-06-25,UBER,0.121,0.029,0.85,1.0,UBER,30.58,19142839.0
2020-06-26,UBER,0.121,0.029,0.85,1.0,UBER,29.61,46482331.0
2020-06-29,UBER,0.121,0.029,0.85,1.0,UBER,29.63,20795402.0
2020-06-30,UBER,0.099,0.042,0.859,1.0,UBER,31.08,21282810.0
2020-07-01,UBER,0.099,0.042,0.859,1.0,UBER,30.43,13611544.0
2020-07-02,UBER,0.099,0.042,0.859,1.0,UBER,30.68,14981137.0
2020-07-06,UBER,0.099,0.042,0.859,1.0,UBER,32.52,42392222.0
2020-07-07,UBER,0.099,0.042,0.859,1.0,UBER,32.82,34877268.0
2020-07-08,UBER,0.099,0.042,0.859,1.0,UBER,33.93,24609369.0
2020-07-09,UBER,0.099,0.042,0.859,1.0,UBER,33.15,25061818.0
2020-07-10,UBER,0.099,0.042,0.859,1.0,UBER,33.14,13632289.0
2020-07-13,UBER,0.099,0.042,0.859,1.0,UBER,31.72,19604822.0
2020-07-14,UBER,0.099,0.042,0.859,1.0,UBER,30.93,21796598.0
2020-07-15,UBER,0.099,0.042,0.859,1.0,UBER,32.81,20976523.0
2020-07-16,UBER,0.099,0.042,0.859,1.0,UBER,32.35,11090750.0
2020-07-17,UBER,0.099,0.042,0.859,1.0,UBER,32.55,13667896.0
2020-07-20,UBER,0.099,0.042,0.859,1.0,UBER,33.66,16213609.0
2020-07-21,UBER,0.099,0.042,0.859,1.0,UBER,32.55,16826545.0
2020-07-22,UBER,0.099,0.042,0.859,1.0,UBER,32.66,12128382.0
2020-07-23,UBER,0.099,0.042,0.859,1.0,UBER,32.17,12749770.0
2020-07-24,UBER,0.099,0.042,0.859,1.0,UBER,31.18,16896059.0
2020-07-27,UBER,0.099,0.042,0.859,1.0,UBER,30.99,10184677.0
2020-07-28,UBER,0.099,0.042,0.859,1.0,UBER,30.81,12977191.0
2020-07-29,UBER,0.099,0.042,0.859,1.0,UBER,31.02,8215892.0
2020-07-30,UBER,0.099,0.042,0.859,1.0,UBER,30.24,13062912.0
2020-07-31,UBER,0.099,0.042,0.859,1.0,UBER,30.26,16469081.0
2020-08-03,UBER,0.099,0.042,0.859,1.0,UBER,31.19,17084399.0
2020-08-04,UBER,0.099,0.042,0.859,1.0,UBER,32.68,22136544.0
2020-08-05,UBER,0.099,0.042,0.859,1.0,UBER,33.2,17279011.0
2020-08-06,UBER,0.099,0.042,0.859,1.0,UBER,34.71,38601493.0
2020-08-07,UBER,0.099,0.042,0.859,1.0,UBER,32.9,39071193.0
2020-08-10,UBER,0.099,0.042,0.859,1.0,UBER,32.27,21347585.0
2020-08-11,UBER,0.099,0.042,0.859,1.0,UBER,31.21,31569923.0
2020-08-12,UBER,0.099,0.042,0.859,1.0,UBER,30.84,31514151.0
2020-08-13,UBER,0.099,0.042,0.859,1.0,UBER,30.46,21976800.0
2020-08-14,UBER,0.099,0.042,0.859,1.0,UBER,29.99,17631632.0
2020-08-17,UBER,0.099,0.042,0.859,1.0,UBER,29.48,18544676.0
2020-08-18,UBER,0.099,0.042,0.859,1.0,UBER,30.08,29392212.0
2020-08-19,UBER,0.099,0.042,0.859,1.0,UBER,29.42,14050333.0
2020-08-20,UBER,0.099,0.042,0.859,1.0,UBER,31.41,56663347.0
2020-08-21,UBER,0.099,0.042,0.859,1.0,UBER,30.83,20216997.0
2020-08-24,UBER,0.099,0.042,0.859,1.0,UBER,31.04,17407039.0
2020-08-25,UBER,0.099,0.042,0.859,1.0,UBER,31.19,10056762.0
2020-08-26,UBER,0.099,0.042,0.859,1.0,UBER,32.3,20599787.0
2020-08-27,UBER,0.099,0.042,0.859,1.0,UBER,32.8,21306491.0
2020-08-28,UBER,0.099,0.042,0.859,1.0,UBER,33.8,17833021.0
2020-08-31,UBER,0.099,0.042,0.859,1.0,UBER,33.63,14980621.0
2020-09-01,UBER,0.099,0.042,0.859,1.0,UBER,34.3,16026190.0
2020-09-02,UBER,0.099,0.042,0.859,1.0,UBER,34.37,16552685.0
2020-09-03,UBER,0.099,0.042,0.859,1.0,UBER,33.41,17288823.0
2020-09-04,UBER,0.099,0.042,0.859,1.0,UBER,33.24,17300617.0
2020-09-08,UBER,0.099,0.042,0.859,1.0,UBER,34.32,33683493.0
2020-09-09,UBER,0.099,0.042,0.859,1.0,UBER,35.01,22803536.0
2020-09-10,UBER,0.099,0.042,0.859,1.0,UBER,35.98,35468315.0
2020-09-11,UBER,0.099,0.042,0.859,1.0,UBER,36.98,27131025.0
