date,ticker,pos,neg,neu,compound,ticker,close,volume
2016-02-10,MRO,0.124,0.078,0.799,1.0,MRO,7.13,21711896.0
2016-02-11,MRO,0.124,0.078,0.799,1.0,MRO,7.06,36852987.0
2016-02-12,MRO,0.124,0.078,0.799,1.0,MRO,7.49,30427689.0
2016-02-16,MRO,0.124,0.078,0.799,1.0,MRO,7.4,22438863.0
2016-02-17,MRO,0.124,0.078,0.799,1.0,MRO,7.41,63926084.0
2016-02-18,MRO,0.124,0.078,0.799,1.0,MRO,6.93,55035595.0
2016-02-19,MRO,0.124,0.078,0.799,1.0,MRO,6.73,38685766.0
2016-02-22,MRO,0.124,0.078,0.799,1.0,MRO,7.49,34565207.0
2016-02-23,MRO,0.124,0.078,0.799,1.0,MRO,7.03,28066493.0
2016-02-24,MRO,0.124,0.078,0.799,1.0,MRO,7.22,18799310.0
2016-02-25,MRO,0.124,0.078,0.799,1.0,MRO,7.39,20805594.0
2016-02-26,MRO,0.124,0.078,0.799,1.0,MRO,8.03,36423697.0
2016-02-29,MRO,0.124,0.078,0.799,1.0,MRO,8.21,38489958.0
2016-03-01,MRO,0.124,0.078,0.799,1.0,MRO,7.96,274096613.0
2016-03-02,MRO,0.124,0.078,0.799,1.0,MRO,9.1,74553133.0
2016-03-03,MRO,0.124,0.078,0.799,1.0,MRO,9.97,65454486.0
2016-03-04,MRO,0.124,0.078,0.799,1.0,MRO,11.0,87297531.0
2016-03-07,MRO,0.124,0.078,0.799,1.0,MRO,11.03,57539377.0
2016-03-08,MRO,0.124,0.078,0.799,1.0,MRO,10.12,35596327.0
2016-03-09,MRO,0.124,0.078,0.799,1.0,MRO,10.48,30862013.0
2016-03-10,MRO,0.124,0.078,0.799,1.0,MRO,10.59,33998333.0
2016-03-11,MRO,0.124,0.078,0.799,1.0,MRO,11.16,31848415.0
2016-03-14,MRO,0.124,0.078,0.799,1.0,MRO,11.09,28444971.0
2016-03-15,MRO,0.124,0.078,0.799,1.0,MRO,11.31,23912140.0
2016-03-16,MRO,0.124,0.078,0.799,1.0,MRO,11.52,32600867.0
2016-03-17,MRO,0.124,0.078,0.799,1.0,MRO,11.45,30782040.0
2016-03-18,MRO,0.124,0.078,0.799,1.0,MRO,11.63,41286071.0
2016-03-21,MRO,0.124,0.078,0.799,1.0,MRO,11.43,26579705.0
2016-03-22,MRO,0.124,0.078,0.799,1.0,MRO,11.31,22927146.0
2016-03-23,MRO,0.124,0.078,0.799,1.0,MRO,10.19,31273691.0
2016-03-24,MRO,0.124,0.078,0.799,1.0,MRO,10.29,28978979.0
2016-03-28,MRO,0.124,0.078,0.799,1.0,MRO,10.16,22606325.0
2016-03-29,MRO,0.124,0.078,0.799,1.0,MRO,10.4,23919733.0
2016-03-30,MRO,0.124,0.078,0.799,1.0,MRO,10.53,22290266.0
2016-03-31,MRO,0.069,0.044,0.887,0.9991,MRO,11.14,40209701.0
2016-04-01,MRO,0.069,0.044,0.887,0.9991,MRO,10.56,29057229.0
2016-04-04,MRO,0.069,0.044,0.887,0.9991,MRO,10.53,21890197.0
2016-04-05,MRO,0.069,0.044,0.887,0.9991,MRO,10.63,21365951.0
2016-04-06,MRO,0.069,0.044,0.887,0.9991,MRO,11.02,26738840.0
2016-04-07,MRO,0.069,0.044,0.887,0.9991,MRO,11.22,23358529.0
2016-04-08,MRO,0.069,0.044,0.887,0.9991,MRO,11.78,24392705.0
2016-04-11,MRO,0.069,0.044,0.887,0.9991,MRO,11.67,24451022.0
2016-04-12,MRO,0.069,0.044,0.887,0.9991,MRO,13.12,43941656.0
2016-04-13,MRO,0.069,0.044,0.887,0.9991,MRO,12.92,30818497.0
2016-04-14,MRO,0.069,0.044,0.887,0.9991,MRO,13.11,21211645.0
2016-04-15,MRO,0.069,0.044,0.887,0.9991,MRO,13.01,19535456.0
2016-04-18,MRO,0.069,0.044,0.887,0.9991,MRO,13.36,23999581.0
2016-04-19,MRO,0.069,0.044,0.887,0.9991,MRO,13.95,28032085.0
2016-04-20,MRO,0.069,0.044,0.887,0.9991,MRO,14.06,26467005.0
2016-04-21,MRO,0.069,0.044,0.887,0.9991,MRO,13.86,23557143.0
2016-04-22,MRO,0.069,0.044,0.887,0.9991,MRO,14.34,26857167.0
2016-04-25,MRO,0.069,0.044,0.887,0.9991,MRO,13.83,21634495.0
2016-04-26,MRO,0.069,0.044,0.887,0.9991,MRO,14.44,24287458.0
2016-04-27,MRO,0.069,0.044,0.887,0.9991,MRO,14.84,29916298.0
2016-04-28,MRO,0.069,0.044,0.887,0.9991,MRO,14.35,21533598.0
2016-04-29,MRO,0.069,0.044,0.887,0.9991,MRO,14.09,27966607.0
2016-05-02,MRO,0.069,0.044,0.887,0.9991,MRO,13.55,26223889.0
2016-05-03,MRO,0.069,0.044,0.887,0.9991,MRO,12.79,25389475.0
2016-05-04,MRO,0.069,0.044,0.887,0.9991,MRO,12.17,25287827.0
2016-05-05,MRO,0.069,0.044,0.887,0.9991,MRO,12.07,26905118.0
2016-05-06,MRO,0.069,0.044,0.887,0.9991,MRO,12.03,21632791.0
2016-05-09,MRO,0.069,0.044,0.887,0.9991,MRO,11.44,21257606.0
2016-05-10,MRO,0.069,0.044,0.887,0.9991,MRO,11.94,17102524.0
2016-05-11,MRO,0.069,0.044,0.887,0.9991,MRO,12.46,22812100.0
2016-05-12,MRO,0.069,0.044,0.887,0.9991,MRO,12.33,25073713.0
2016-05-13,MRO,0.069,0.044,0.887,0.9991,MRO,12.3,15099300.0
2016-05-16,MRO,0.069,0.044,0.887,0.9991,MRO,12.78,17300387.0
2016-05-17,MRO,0.069,0.044,0.887,0.9991,MRO,12.86,16167186.0
2016-05-18,MRO,0.069,0.044,0.887,0.9991,MRO,12.66,15051505.0
2016-05-19,MRO,0.069,0.044,0.887,0.9991,MRO,12.74,17303595.0
2016-05-20,MRO,0.069,0.044,0.887,0.9991,MRO,13.11,17178234.0
2016-05-23,MRO,0.069,0.044,0.887,0.9991,MRO,13.19,16878321.0
2016-05-24,MRO,0.069,0.044,0.887,0.9991,MRO,13.02,18427501.0
2016-05-25,MRO,0.069,0.044,0.887,0.9991,MRO,13.54,16999922.0
2016-05-26,MRO,0.069,0.044,0.887,0.9991,MRO,13.17,17242049.0
2016-05-27,MRO,0.069,0.044,0.887,0.9991,MRO,12.9,16136417.0
2016-05-31,MRO,0.069,0.044,0.887,0.9991,MRO,13.07,19678387.0
2016-06-01,MRO,0.069,0.044,0.887,0.9991,MRO,13.23,17141818.0
2016-06-02,MRO,0.069,0.044,0.887,0.9991,MRO,13.38,13965133.0
2016-06-03,MRO,0.069,0.044,0.887,0.9991,MRO,13.32,14767936.0
2016-06-06,MRO,0.069,0.044,0.887,0.9991,MRO,13.96,16295863.0
2016-06-07,MRO,0.069,0.044,0.887,0.9991,MRO,14.62,24183967.0
2016-06-08,MRO,0.069,0.044,0.887,0.9991,MRO,14.53,20238283.0
2016-06-09,MRO,0.069,0.044,0.887,0.9991,MRO,14.26,14134252.0
2016-06-10,MRO,0.069,0.044,0.887,0.9991,MRO,13.42,16791191.0
2016-06-13,MRO,0.069,0.044,0.887,0.9991,MRO,13.28,17034874.0
2016-06-14,MRO,0.069,0.044,0.887,0.9991,MRO,13.23,12107606.0
2016-06-15,MRO,0.069,0.044,0.887,0.9991,MRO,13.06,13088068.0
2016-06-16,MRO,0.069,0.044,0.887,0.9991,MRO,12.67,16743710.0
2016-06-17,MRO,0.069,0.044,0.887,0.9991,MRO,13.16,17879354.0
2016-06-20,MRO,0.069,0.044,0.887,0.9991,MRO,14.48,39535240.0
2016-06-21,MRO,0.069,0.044,0.887,0.9991,MRO,15.09,34467357.0
2016-06-22,MRO,0.069,0.044,0.887,0.9991,MRO,14.75,21281059.0
2016-06-23,MRO,0.069,0.044,0.887,0.9991,MRO,15.27,19496154.0
2016-06-24,MRO,0.069,0.044,0.887,0.9991,MRO,14.59,33429867.0
2016-06-27,MRO,0.069,0.044,0.887,0.9991,MRO,13.66,23978621.0
2016-06-28,MRO,0.069,0.044,0.887,0.9991,MRO,14.78,19110888.0
2016-06-29,MRO,0.069,0.044,0.887,0.9991,MRO,15.14,24163780.0
2016-06-30,MRO,0.093,0.061,0.846,0.9993,MRO,15.01,15333770.0
2016-07-01,MRO,0.093,0.061,0.846,0.9993,MRO,15.68,19891298.0
2016-07-05,MRO,0.093,0.061,0.846,0.9993,MRO,14.72,21129194.0
2016-07-06,MRO,0.093,0.061,0.846,0.9993,MRO,14.84,15755345.0
2016-07-07,MRO,0.093,0.061,0.846,0.9993,MRO,14.74,18821988.0
2016-07-08,MRO,0.093,0.061,0.846,0.9993,MRO,14.92,17321285.0
2016-07-11,MRO,0.093,0.061,0.846,0.9993,MRO,14.69,12502852.0
2016-07-12,MRO,0.093,0.061,0.846,0.9993,MRO,15.6,21959693.0
2016-07-13,MRO,0.093,0.061,0.846,0.9993,MRO,15.29,22648378.0
2016-07-14,MRO,0.093,0.061,0.846,0.9993,MRO,15.27,12174891.0
2016-07-15,MRO,0.093,0.061,0.846,0.9993,MRO,15.21,15297909.0
2016-07-18,MRO,0.093,0.061,0.846,0.9993,MRO,15.18,14617613.0
2016-07-19,MRO,0.093,0.061,0.846,0.9993,MRO,14.75,12830482.0
2016-07-20,MRO,0.093,0.061,0.846,0.9993,MRO,14.84,17544759.0
2016-07-21,MRO,0.093,0.061,0.846,0.9993,MRO,14.42,18176293.0
2016-07-22,MRO,0.093,0.061,0.846,0.9993,MRO,14.11,19805424.0
2016-07-25,MRO,0.093,0.061,0.846,0.9993,MRO,13.58,17377377.0
2016-07-26,MRO,0.093,0.061,0.846,0.9993,MRO,13.78,14112565.0
2016-07-27,MRO,0.093,0.061,0.846,0.9993,MRO,13.13,22775653.0
2016-07-28,MRO,0.093,0.061,0.846,0.9993,MRO,13.35,16668890.0
2016-07-29,MRO,0.093,0.061,0.846,0.9993,MRO,13.64,13864880.0
2016-08-01,MRO,0.093,0.061,0.846,0.9993,MRO,12.92,21126711.0
2016-08-02,MRO,0.093,0.061,0.846,0.9993,MRO,12.9,17164397.0
2016-08-03,MRO,0.093,0.061,0.846,0.9993,MRO,13.42,17171066.0
2016-08-04,MRO,0.093,0.061,0.846,0.9993,MRO,13.41,24445640.0
2016-08-05,MRO,0.093,0.061,0.846,0.9993,MRO,13.87,16910237.0
2016-08-08,MRO,0.093,0.061,0.846,0.9993,MRO,14.25,18392009.0
2016-08-09,MRO,0.093,0.061,0.846,0.9993,MRO,14.42,15450839.0
2016-08-10,MRO,0.093,0.061,0.846,0.9993,MRO,13.98,13539974.0
2016-08-11,MRO,0.093,0.061,0.846,0.9993,MRO,14.45,13616894.0
2016-08-12,MRO,0.093,0.061,0.846,0.9993,MRO,14.72,13455730.0
2016-08-15,MRO,0.093,0.061,0.846,0.9993,MRO,14.9,12045657.0
2016-08-16,MRO,0.093,0.061,0.846,0.9993,MRO,15.17,18354888.0
2016-08-17,MRO,0.093,0.061,0.846,0.9993,MRO,15.7,20862580.0
2016-08-18,MRO,0.093,0.061,0.846,0.9993,MRO,16.68,26905976.0
2016-08-19,MRO,0.093,0.061,0.846,0.9993,MRO,16.8,16936917.0
2016-08-22,MRO,0.093,0.061,0.846,0.9993,MRO,15.64,26337959.0
2016-08-23,MRO,0.093,0.061,0.846,0.9993,MRO,16.43,29790932.0
2016-08-24,MRO,0.093,0.061,0.846,0.9993,MRO,16.06,16495746.0
2016-08-25,MRO,0.093,0.061,0.846,0.9993,MRO,16.01,11531870.0
2016-08-26,MRO,0.093,0.061,0.846,0.9993,MRO,15.95,15538849.0
2016-08-29,MRO,0.093,0.061,0.846,0.9993,MRO,15.99,9884429.0
2016-08-30,MRO,0.093,0.061,0.846,0.9993,MRO,15.55,15529666.0
2016-08-31,MRO,0.093,0.061,0.846,0.9993,MRO,15.02,17317245.0
2016-09-01,MRO,0.093,0.061,0.846,0.9993,MRO,15.11,14881760.0
2016-09-02,MRO,0.093,0.061,0.846,0.9993,MRO,15.49,12584570.0
2016-09-06,MRO,0.093,0.061,0.846,0.9993,MRO,15.64,10021699.0
2016-09-07,MRO,0.093,0.061,0.846,0.9993,MRO,15.69,12819115.0
2016-09-08,MRO,0.093,0.061,0.846,0.9993,MRO,16.74,26236760.0
2016-09-09,MRO,0.093,0.061,0.846,0.9993,MRO,15.67,17156477.0
2016-09-12,MRO,0.093,0.061,0.846,0.9993,MRO,15.47,18951716.0
2016-09-13,MRO,0.093,0.061,0.846,0.9993,MRO,14.34,28910692.0
2016-09-14,MRO,0.093,0.061,0.846,0.9993,MRO,14.01,18840440.0
2016-09-15,MRO,0.093,0.061,0.846,0.9993,MRO,14.26,12234807.0
2016-09-16,MRO,0.093,0.061,0.846,0.9993,MRO,14.24,12957252.0
2016-09-19,MRO,0.093,0.061,0.846,0.9993,MRO,14.09,12868796.0
2016-09-20,MRO,0.093,0.061,0.846,0.9993,MRO,13.87,15967243.0
2016-09-21,MRO,0.093,0.061,0.846,0.9993,MRO,14.65,18859273.0
2016-09-22,MRO,0.093,0.061,0.846,0.9993,MRO,14.87,17035255.0
2016-09-23,MRO,0.093,0.061,0.846,0.9993,MRO,14.49,22031468.0
2016-09-26,MRO,0.093,0.061,0.846,0.9993,MRO,14.41,11912969.0
2016-09-27,MRO,0.093,0.061,0.846,0.9993,MRO,14.06,16028688.0
2016-09-28,MRO,0.093,0.061,0.846,0.9993,MRO,15.18,30981401.0
2016-09-29,MRO,0.093,0.061,0.846,0.9993,MRO,15.9,35052049.0
2016-09-30,MRO,0.059,0.034,0.907,0.9984,MRO,15.81,19366593.0
2016-10-03,MRO,0.059,0.034,0.907,0.9984,MRO,15.98,10465332.0
2016-10-04,MRO,0.059,0.034,0.907,0.9984,MRO,15.63,13750511.0
2016-10-05,MRO,0.059,0.034,0.907,0.9984,MRO,16.12,18159779.0
2016-10-06,MRO,0.059,0.034,0.907,0.9984,MRO,16.08,13514864.0
2016-10-07,MRO,0.059,0.034,0.907,0.9984,MRO,15.56,16881090.0
2016-10-10,MRO,0.059,0.034,0.907,0.9984,MRO,15.72,10553600.0
2016-10-11,MRO,0.059,0.034,0.907,0.9984,MRO,15.08,15994743.0
2016-10-12,MRO,0.059,0.034,0.907,0.9984,MRO,14.94,11794699.0
2016-10-13,MRO,0.059,0.034,0.907,0.9984,MRO,14.78,12611413.0
2016-10-14,MRO,0.059,0.034,0.907,0.9984,MRO,14.58,11115834.0
2016-10-17,MRO,0.059,0.034,0.907,0.9984,MRO,14.18,13373589.0
2016-10-18,MRO,0.059,0.034,0.907,0.9984,MRO,14.2,15738420.0
2016-10-19,MRO,0.059,0.034,0.907,0.9984,MRO,14.65,15798523.0
2016-10-20,MRO,0.059,0.034,0.907,0.9984,MRO,14.7,12850494.0
2016-10-21,MRO,0.059,0.034,0.907,0.9984,MRO,14.64,8355531.0
2016-10-24,MRO,0.059,0.034,0.907,0.9984,MRO,14.59,10074888.0
2016-10-25,MRO,0.059,0.034,0.907,0.9984,MRO,14.18,9830522.0
2016-10-26,MRO,0.059,0.034,0.907,0.9984,MRO,14.25,13519784.0
2016-10-27,MRO,0.059,0.034,0.907,0.9984,MRO,13.95,18435265.0
2016-10-28,MRO,0.059,0.034,0.907,0.9984,MRO,13.72,19045807.0
2016-10-31,MRO,0.059,0.034,0.907,0.9984,MRO,13.18,16153837.0
2016-11-01,MRO,0.059,0.034,0.907,0.9984,MRO,13.27,16540703.0
2016-11-02,MRO,0.059,0.034,0.907,0.9984,MRO,12.78,26197426.0
2016-11-03,MRO,0.059,0.034,0.907,0.9984,MRO,14.15,38327534.0
2016-11-04,MRO,0.059,0.034,0.907,0.9984,MRO,13.69,29039646.0
2016-11-07,MRO,0.059,0.034,0.907,0.9984,MRO,14.15,16392939.0
2016-11-08,MRO,0.059,0.034,0.907,0.9984,MRO,14.25,11041302.0
2016-11-09,MRO,0.059,0.034,0.907,0.9984,MRO,14.88,22483697.0
2016-11-10,MRO,0.059,0.034,0.907,0.9984,MRO,15.14,19249962.0
2016-11-11,MRO,0.059,0.034,0.907,0.9984,MRO,14.89,13642070.0
2016-11-14,MRO,0.059,0.034,0.907,0.9984,MRO,14.93,15132705.0
2016-11-15,MRO,0.059,0.034,0.907,0.9984,MRO,15.7,20432718.0
2016-11-16,MRO,0.059,0.034,0.907,0.9984,MRO,15.56,16469427.0
2016-11-17,MRO,0.059,0.034,0.907,0.9984,MRO,15.46,17795688.0
2016-11-18,MRO,0.059,0.034,0.907,0.9984,MRO,15.62,13993762.0
2016-11-21,MRO,0.059,0.034,0.907,0.9984,MRO,16.48,19744494.0
2016-11-22,MRO,0.059,0.034,0.907,0.9984,MRO,16.55,17922551.0
2016-11-23,MRO,0.059,0.034,0.907,0.9984,MRO,16.78,11231579.0
2016-11-25,MRO,0.059,0.034,0.907,0.9984,MRO,16.28,7921576.0
2016-11-28,MRO,0.059,0.034,0.907,0.9984,MRO,15.54,20131745.0
2016-11-29,MRO,0.059,0.034,0.907,0.9984,MRO,14.95,20300474.0
2016-11-30,MRO,0.059,0.034,0.907,0.9984,MRO,18.06,74592364.0
2016-12-01,MRO,0.059,0.034,0.907,0.9984,MRO,17.89,36113185.0
2016-12-02,MRO,0.059,0.034,0.907,0.9984,MRO,18.2,16678730.0
2016-12-05,MRO,0.059,0.034,0.907,0.9984,MRO,18.39,14052691.0
2016-12-06,MRO,0.059,0.034,0.907,0.9984,MRO,18.35,13956503.0
2016-12-07,MRO,0.059,0.034,0.907,0.9984,MRO,18.42,14178515.0
2016-12-08,MRO,0.059,0.034,0.907,0.9984,MRO,18.38,14506414.0
2016-12-09,MRO,0.059,0.034,0.907,0.9984,MRO,18.25,10999743.0
2016-12-12,MRO,0.059,0.034,0.907,0.9984,MRO,18.49,21518418.0
2016-12-13,MRO,0.059,0.034,0.907,0.9984,MRO,18.8,18022920.0
2016-12-14,MRO,0.059,0.034,0.907,0.9984,MRO,18.2,21318969.0
2016-12-15,MRO,0.059,0.034,0.907,0.9984,MRO,18.24,18064028.0
2016-12-16,MRO,0.059,0.034,0.907,0.9984,MRO,18.59,20606480.0
2016-12-19,MRO,0.059,0.034,0.907,0.9984,MRO,18.51,10731702.0
2016-12-20,MRO,0.059,0.034,0.907,0.9984,MRO,18.31,10116033.0
2016-12-21,MRO,0.059,0.034,0.907,0.9984,MRO,18.08,8167334.0
2016-12-22,MRO,0.059,0.034,0.907,0.9984,MRO,18.04,9169496.0
2016-12-23,MRO,0.059,0.034,0.907,0.9984,MRO,18.06,7624357.0
2016-12-27,MRO,0.059,0.034,0.907,0.9984,MRO,18.14,5384102.0
2016-12-28,MRO,0.059,0.034,0.907,0.9984,MRO,17.85,8333827.0
2016-12-29,MRO,0.059,0.034,0.907,0.9984,MRO,17.57,7019998.0
2016-12-30,MRO,0.059,0.034,0.907,0.9984,MRO,17.31,7920492.0
2016-12-31,MRO,0.091,0.034,0.875,1.0,MRO,17.31,7920492.0
2017-01-03,MRO,0.091,0.034,0.875,1.0,MRO,17.76,13537456.0
2017-01-04,MRO,0.091,0.034,0.875,1.0,MRO,18.05,9323432.0
2017-01-05,MRO,0.091,0.034,0.875,1.0,MRO,18.18,9764740.0
2017-01-06,MRO,0.091,0.034,0.875,1.0,MRO,17.88,7807763.0
2017-01-09,MRO,0.091,0.034,0.875,1.0,MRO,17.4,8866686.0
2017-01-10,MRO,0.091,0.034,0.875,1.0,MRO,17.48,6969475.0
2017-01-11,MRO,0.091,0.034,0.875,1.0,MRO,17.69,9787363.0
2017-01-12,MRO,0.091,0.034,0.875,1.0,MRO,17.44,10282420.0
2017-01-13,MRO,0.091,0.034,0.875,1.0,MRO,17.45,5406827.0
2017-01-17,MRO,0.091,0.034,0.875,1.0,MRO,17.44,6865047.0
2017-01-18,MRO,0.091,0.034,0.875,1.0,MRO,17.33,9286680.0
2017-01-19,MRO,0.091,0.034,0.875,1.0,MRO,17.27,6267139.0
2017-01-20,MRO,0.091,0.034,0.875,1.0,MRO,17.61,11179169.0
2017-01-23,MRO,0.091,0.034,0.875,1.0,MRO,17.42,9514925.0
2017-01-24,MRO,0.091,0.034,0.875,1.0,MRO,17.7,8316047.0
2017-01-25,MRO,0.091,0.034,0.875,1.0,MRO,17.75,8053516.0
2017-01-26,MRO,0.091,0.034,0.875,1.0,MRO,17.75,6978412.0
2017-01-27,MRO,0.091,0.034,0.875,1.0,MRO,17.41,6444456.0
2017-01-30,MRO,0.091,0.034,0.875,1.0,MRO,16.53,13632093.0
2017-01-31,MRO,0.091,0.034,0.875,1.0,MRO,16.75,10892719.0
2017-02-01,MRO,0.091,0.034,0.875,1.0,MRO,16.59,11449083.0
2017-02-02,MRO,0.091,0.034,0.875,1.0,MRO,16.68,9235813.0
2017-02-03,MRO,0.091,0.034,0.875,1.0,MRO,17.23,12758614.0
2017-02-06,MRO,0.091,0.034,0.875,1.0,MRO,16.52,9590570.0
2017-02-07,MRO,0.091,0.034,0.875,1.0,MRO,16.03,14647836.0
2017-02-08,MRO,0.091,0.034,0.875,1.0,MRO,15.88,13282283.0
2017-02-09,MRO,0.091,0.034,0.875,1.0,MRO,16.05,8915248.0
2017-02-10,MRO,0.091,0.034,0.875,1.0,MRO,16.19,11993894.0
2017-02-13,MRO,0.091,0.034,0.875,1.0,MRO,16.06,14778846.0
2017-02-14,MRO,0.091,0.034,0.875,1.0,MRO,16.41,11092094.0
2017-02-15,MRO,0.091,0.034,0.875,1.0,MRO,16.3,13241260.0
2017-02-16,MRO,0.091,0.034,0.875,1.0,MRO,16.17,23882206.0
2017-02-17,MRO,0.091,0.034,0.875,1.0,MRO,16.23,13921148.0
2017-02-21,MRO,0.091,0.034,0.875,1.0,MRO,16.38,13302165.0
2017-02-22,MRO,0.091,0.034,0.875,1.0,MRO,15.76,14603298.0
2017-02-23,MRO,0.091,0.034,0.875,1.0,MRO,15.98,16366349.0
2017-02-24,MRO,0.091,0.034,0.875,1.0,MRO,15.73,12131010.0
2017-02-27,MRO,0.091,0.034,0.875,1.0,MRO,15.85,11130915.0
2017-02-28,MRO,0.091,0.034,0.875,1.0,MRO,16.0,13377907.0
2017-03-01,MRO,0.091,0.034,0.875,1.0,MRO,16.45,12991682.0
2017-03-02,MRO,0.091,0.034,0.875,1.0,MRO,16.14,11310758.0
2017-03-03,MRO,0.091,0.034,0.875,1.0,MRO,16.18,6987232.0
2017-03-06,MRO,0.091,0.034,0.875,1.0,MRO,16.47,8821140.0
2017-03-07,MRO,0.091,0.034,0.875,1.0,MRO,16.28,11320444.0
2017-03-08,MRO,0.091,0.034,0.875,1.0,MRO,14.87,24467105.0
2017-03-09,MRO,0.091,0.034,0.875,1.0,MRO,16.07,36588969.0
2017-03-10,MRO,0.091,0.034,0.875,1.0,MRO,16.16,24357987.0
2017-03-13,MRO,0.091,0.034,0.875,1.0,MRO,15.84,15432314.0
2017-03-14,MRO,0.091,0.034,0.875,1.0,MRO,15.32,24962263.0
2017-03-15,MRO,0.091,0.034,0.875,1.0,MRO,15.56,15756356.0
2017-03-16,MRO,0.091,0.034,0.875,1.0,MRO,15.55,9523244.0
2017-03-17,MRO,0.091,0.034,0.875,1.0,MRO,15.46,12129438.0
2017-03-20,MRO,0.091,0.034,0.875,1.0,MRO,15.48,11142818.0
2017-03-21,MRO,0.091,0.034,0.875,1.0,MRO,15.05,15351239.0
2017-03-22,MRO,0.091,0.034,0.875,1.0,MRO,15.02,10055389.0
2017-03-23,MRO,0.091,0.034,0.875,1.0,MRO,14.68,14362607.0
2017-03-24,MRO,0.091,0.034,0.875,1.0,MRO,14.61,11814853.0
2017-03-27,MRO,0.091,0.034,0.875,1.0,MRO,14.75,9639768.0
2017-03-28,MRO,0.091,0.034,0.875,1.0,MRO,15.23,13184954.0
