date,ticker,pos,neg,neu,compound,ticker,close,volume
2016-02-16,FANG,0.117,0.06,0.823,1.0,FANG,67.97,2106475.0
2016-02-17,FANG,0.117,0.06,0.823,1.0,FANG,70.44,2530383.0
2016-02-18,FANG,0.117,0.06,0.823,1.0,FANG,70.25,1884989.0
2016-02-19,FANG,0.117,0.06,0.823,1.0,FANG,72.08,1434947.0
2016-02-22,FANG,0.117,0.06,0.823,1.0,FANG,73.7,1367472.0
2016-02-23,FANG,0.117,0.06,0.823,1.0,FANG,69.99,1211997.0
2016-02-24,FANG,0.117,0.06,0.823,1.0,FANG,71.72,1043624.0
2016-02-25,FANG,0.117,0.06,0.823,1.0,FANG,71.56,1200926.0
2016-02-26,FANG,0.117,0.06,0.823,1.0,FANG,72.6,1197737.0
2016-02-29,FANG,0.117,0.06,0.823,1.0,FANG,71.25,1371984.0
2016-03-01,FANG,0.117,0.06,0.823,1.0,FANG,72.49,1673221.0
2016-03-02,FANG,0.117,0.06,0.823,1.0,FANG,74.0,1374242.0
2016-03-03,FANG,0.117,0.06,0.823,1.0,FANG,72.51,2734623.0
2016-03-04,FANG,0.117,0.06,0.823,1.0,FANG,75.99,2124464.0
2016-03-07,FANG,0.117,0.06,0.823,1.0,FANG,76.24,2468445.0
2016-03-08,FANG,0.117,0.06,0.823,1.0,FANG,74.39,1518082.0
2016-03-09,FANG,0.117,0.06,0.823,1.0,FANG,74.7,1216031.0
2016-03-10,FANG,0.117,0.06,0.823,1.0,FANG,75.08,872548.0
2016-03-11,FANG,0.117,0.06,0.823,1.0,FANG,78.43,1752069.0
2016-03-14,FANG,0.117,0.06,0.823,1.0,FANG,76.01,835521.0
2016-03-15,FANG,0.117,0.06,0.823,1.0,FANG,76.98,916814.0
2016-03-16,FANG,0.117,0.06,0.823,1.0,FANG,77.11,1340866.0
2016-03-17,FANG,0.117,0.06,0.823,1.0,FANG,77.49,1145072.0
2016-03-18,FANG,0.117,0.06,0.823,1.0,FANG,77.62,1760634.0
2016-03-21,FANG,0.117,0.06,0.823,1.0,FANG,78.05,829703.0
2016-03-22,FANG,0.117,0.06,0.823,1.0,FANG,78.02,1073668.0
2016-03-23,FANG,0.117,0.06,0.823,1.0,FANG,76.7,1013110.0
2016-03-24,FANG,0.117,0.06,0.823,1.0,FANG,77.43,843574.0
2016-03-28,FANG,0.117,0.06,0.823,1.0,FANG,76.46,699362.0
2016-03-29,FANG,0.117,0.06,0.823,1.0,FANG,77.16,987947.0
2016-03-30,FANG,0.117,0.06,0.823,1.0,FANG,79.03,1394216.0
2016-03-31,FANG,0.089,0.017,0.893,0.9999,FANG,77.18,1128650.0
2016-04-01,FANG,0.089,0.017,0.893,0.9999,FANG,76.77,1090618.0
2016-04-04,FANG,0.089,0.017,0.893,0.9999,FANG,74.51,945259.0
2016-04-05,FANG,0.089,0.017,0.893,0.9999,FANG,73.8,1216619.0
2016-04-06,FANG,0.089,0.017,0.893,0.9999,FANG,76.69,1064465.0
2016-04-07,FANG,0.089,0.017,0.893,0.9999,FANG,79.07,1277513.0
2016-04-08,FANG,0.089,0.017,0.893,0.9999,FANG,81.05,1362139.0
2016-04-11,FANG,0.089,0.017,0.893,0.9999,FANG,80.58,793336.0
2016-04-12,FANG,0.089,0.017,0.893,0.9999,FANG,82.05,1056887.0
2016-04-13,FANG,0.089,0.017,0.893,0.9999,FANG,81.4,774616.0
2016-04-14,FANG,0.089,0.017,0.893,0.9999,FANG,81.73,444631.0
2016-04-15,FANG,0.089,0.017,0.893,0.9999,FANG,80.11,778143.0
2016-04-18,FANG,0.089,0.017,0.893,0.9999,FANG,81.82,918360.0
2016-04-19,FANG,0.089,0.017,0.893,0.9999,FANG,82.3,1254055.0
2016-04-20,FANG,0.089,0.017,0.893,0.9999,FANG,83.45,847614.0
2016-04-21,FANG,0.089,0.017,0.893,0.9999,FANG,82.55,552684.0
2016-04-22,FANG,0.089,0.017,0.893,0.9999,FANG,83.68,810121.0
2016-04-25,FANG,0.089,0.017,0.893,0.9999,FANG,84.48,1032247.0
2016-04-26,FANG,0.089,0.017,0.893,0.9999,FANG,86.51,1139079.0
2016-04-27,FANG,0.089,0.017,0.893,0.9999,FANG,88.43,1320946.0
2016-04-28,FANG,0.089,0.017,0.893,0.9999,FANG,86.88,907614.0
2016-04-29,FANG,0.089,0.017,0.893,0.9999,FANG,86.58,978300.0
2016-05-02,FANG,0.089,0.017,0.893,0.9999,FANG,87.61,1277158.0
2016-05-03,FANG,0.089,0.017,0.893,0.9999,FANG,84.9,1883458.0
2016-05-04,FANG,0.089,0.017,0.893,0.9999,FANG,84.17,2147885.0
2016-05-05,FANG,0.089,0.017,0.893,0.9999,FANG,87.68,1796490.0
2016-05-06,FANG,0.089,0.017,0.893,0.9999,FANG,85.46,756834.0
2016-05-09,FANG,0.089,0.017,0.893,0.9999,FANG,85.73,1002415.0
2016-05-10,FANG,0.089,0.017,0.893,0.9999,FANG,87.41,903586.0
2016-05-11,FANG,0.089,0.017,0.893,0.9999,FANG,86.49,1036367.0
2016-05-12,FANG,0.089,0.017,0.893,0.9999,FANG,87.14,921744.0
2016-05-13,FANG,0.089,0.017,0.893,0.9999,FANG,85.49,778878.0
2016-05-16,FANG,0.089,0.017,0.893,0.9999,FANG,86.58,696958.0
2016-05-17,FANG,0.089,0.017,0.893,0.9999,FANG,86.94,797918.0
2016-05-18,FANG,0.089,0.017,0.893,0.9999,FANG,86.93,527333.0
2016-05-19,FANG,0.089,0.017,0.893,0.9999,FANG,86.93,871772.0
2016-05-20,FANG,0.089,0.017,0.893,0.9999,FANG,87.02,736668.0
2016-05-23,FANG,0.089,0.017,0.893,0.9999,FANG,86.84,569802.0
2016-05-24,FANG,0.089,0.017,0.893,0.9999,FANG,87.97,904445.0
2016-05-25,FANG,0.089,0.017,0.893,0.9999,FANG,89.74,1004810.0
2016-05-26,FANG,0.089,0.017,0.893,0.9999,FANG,91.91,1792629.0
2016-05-27,FANG,0.089,0.017,0.893,0.9999,FANG,92.86,2747312.0
2016-05-31,FANG,0.089,0.017,0.893,0.9999,FANG,90.95,978809.0
2016-06-01,FANG,0.089,0.017,0.893,0.9999,FANG,91.53,969752.0
2016-06-02,FANG,0.089,0.017,0.893,0.9999,FANG,92.42,1062480.0
2016-06-03,FANG,0.089,0.017,0.893,0.9999,FANG,90.11,1318842.0
2016-06-06,FANG,0.089,0.017,0.893,0.9999,FANG,90.87,1172125.0
2016-06-07,FANG,0.089,0.017,0.893,0.9999,FANG,94.59,1366733.0
2016-06-08,FANG,0.089,0.017,0.893,0.9999,FANG,93.13,970706.0
2016-06-09,FANG,0.089,0.017,0.893,0.9999,FANG,92.18,766027.0
2016-06-10,FANG,0.089,0.017,0.893,0.9999,FANG,89.34,800871.0
2016-06-13,FANG,0.089,0.017,0.893,0.9999,FANG,88.76,910477.0
2016-06-14,FANG,0.089,0.017,0.893,0.9999,FANG,89.86,947341.0
2016-06-15,FANG,0.089,0.017,0.893,0.9999,FANG,89.13,767314.0
2016-06-16,FANG,0.089,0.017,0.893,0.9999,FANG,87.25,1312847.0
2016-06-17,FANG,0.089,0.017,0.893,0.9999,FANG,87.51,1211492.0
2016-06-20,FANG,0.089,0.017,0.893,0.9999,FANG,89.01,822025.0
2016-06-21,FANG,0.089,0.017,0.893,0.9999,FANG,90.92,951198.0
2016-06-22,FANG,0.089,0.017,0.893,0.9999,FANG,90.79,577446.0
2016-06-23,FANG,0.089,0.017,0.893,0.9999,FANG,91.41,671675.0
2016-06-24,FANG,0.089,0.017,0.893,0.9999,FANG,87.28,1692851.0
2016-06-27,FANG,0.089,0.017,0.893,0.9999,FANG,83.77,1554793.0
2016-06-28,FANG,0.089,0.017,0.893,0.9999,FANG,88.61,1393958.0
2016-06-29,FANG,0.089,0.017,0.893,0.9999,FANG,90.79,1012981.0
2016-06-30,FANG,0.146,0.026,0.828,1.0,FANG,91.21,931574.0
2016-07-01,FANG,0.146,0.026,0.828,1.0,FANG,90.54,905282.0
2016-07-05,FANG,0.146,0.026,0.828,1.0,FANG,89.53,990128.0
2016-07-06,FANG,0.146,0.026,0.828,1.0,FANG,90.5,1620632.0
2016-07-07,FANG,0.146,0.026,0.828,1.0,FANG,88.59,1087357.0
2016-07-08,FANG,0.146,0.026,0.828,1.0,FANG,89.16,924160.0
2016-07-11,FANG,0.146,0.026,0.828,1.0,FANG,89.7,626117.0
2016-07-12,FANG,0.146,0.026,0.828,1.0,FANG,91.96,751814.0
2016-07-13,FANG,0.146,0.026,0.828,1.0,FANG,91.04,4602942.0
2016-07-14,FANG,0.146,0.026,0.828,1.0,FANG,92.23,1327486.0
2016-07-15,FANG,0.146,0.026,0.828,1.0,FANG,90.93,1010296.0
2016-07-18,FANG,0.146,0.026,0.828,1.0,FANG,90.57,696293.0
2016-07-19,FANG,0.146,0.026,0.828,1.0,FANG,89.42,1051674.0
2016-07-20,FANG,0.146,0.026,0.828,1.0,FANG,89.48,1469209.0
2016-07-21,FANG,0.146,0.026,0.828,1.0,FANG,88.18,1374708.0
2016-07-22,FANG,0.146,0.026,0.828,1.0,FANG,88.23,958813.0
2016-07-25,FANG,0.146,0.026,0.828,1.0,FANG,85.35,1118500.0
2016-07-26,FANG,0.146,0.026,0.828,1.0,FANG,85.89,951336.0
2016-07-27,FANG,0.146,0.026,0.828,1.0,FANG,85.36,1121369.0
2016-07-28,FANG,0.146,0.026,0.828,1.0,FANG,85.93,958782.0
2016-07-29,FANG,0.146,0.026,0.828,1.0,FANG,87.79,1685035.0
2016-08-01,FANG,0.146,0.026,0.828,1.0,FANG,85.95,1343091.0
2016-08-02,FANG,0.146,0.026,0.828,1.0,FANG,85.85,1198019.0
2016-08-03,FANG,0.146,0.026,0.828,1.0,FANG,87.34,1618716.0
2016-08-04,FANG,0.146,0.026,0.828,1.0,FANG,88.91,1262340.0
2016-08-05,FANG,0.146,0.026,0.828,1.0,FANG,92.95,1744731.0
2016-08-08,FANG,0.146,0.026,0.828,1.0,FANG,93.7,1144157.0
2016-08-09,FANG,0.146,0.026,0.828,1.0,FANG,94.28,1004485.0
2016-08-10,FANG,0.146,0.026,0.828,1.0,FANG,93.29,642271.0
2016-08-11,FANG,0.146,0.026,0.828,1.0,FANG,94.16,945115.0
2016-08-12,FANG,0.146,0.026,0.828,1.0,FANG,94.58,603271.0
2016-08-15,FANG,0.146,0.026,0.828,1.0,FANG,96.45,902975.0
2016-08-16,FANG,0.146,0.026,0.828,1.0,FANG,95.01,1040112.0
2016-08-17,FANG,0.146,0.026,0.828,1.0,FANG,95.3,759863.0
2016-08-18,FANG,0.146,0.026,0.828,1.0,FANG,98.55,1238004.0
2016-08-19,FANG,0.146,0.026,0.828,1.0,FANG,98.59,606088.0
2016-08-22,FANG,0.146,0.026,0.828,1.0,FANG,96.49,1068460.0
2016-08-23,FANG,0.146,0.026,0.828,1.0,FANG,96.59,594433.0
2016-08-24,FANG,0.146,0.026,0.828,1.0,FANG,96.19,570078.0
2016-08-25,FANG,0.146,0.026,0.828,1.0,FANG,96.26,718971.0
2016-08-26,FANG,0.146,0.026,0.828,1.0,FANG,96.33,504026.0
2016-08-29,FANG,0.146,0.026,0.828,1.0,FANG,97.36,456670.0
2016-08-30,FANG,0.146,0.026,0.828,1.0,FANG,96.5,598924.0
2016-08-31,FANG,0.146,0.026,0.828,1.0,FANG,95.25,997495.0
2016-09-01,FANG,0.146,0.026,0.828,1.0,FANG,95.27,710707.0
2016-09-02,FANG,0.146,0.026,0.828,1.0,FANG,96.38,569751.0
2016-09-06,FANG,0.146,0.026,0.828,1.0,FANG,97.15,728646.0
2016-09-07,FANG,0.146,0.026,0.828,1.0,FANG,98.56,997923.0
2016-09-08,FANG,0.146,0.026,0.828,1.0,FANG,98.34,653693.0
2016-09-09,FANG,0.146,0.026,0.828,1.0,FANG,96.05,961763.0
2016-09-12,FANG,0.146,0.026,0.828,1.0,FANG,95.63,754175.0
2016-09-13,FANG,0.146,0.026,0.828,1.0,FANG,90.9,1627876.0
2016-09-14,FANG,0.146,0.026,0.828,1.0,FANG,88.56,1347432.0
2016-09-15,FANG,0.146,0.026,0.828,1.0,FANG,89.88,1148948.0
2016-09-16,FANG,0.146,0.026,0.828,1.0,FANG,89.69,1319977.0
2016-09-19,FANG,0.146,0.026,0.828,1.0,FANG,89.29,634781.0
2016-09-20,FANG,0.146,0.026,0.828,1.0,FANG,88.35,837643.0
2016-09-21,FANG,0.146,0.026,0.828,1.0,FANG,89.39,1389216.0
2016-09-22,FANG,0.146,0.026,0.828,1.0,FANG,91.0,1048538.0
2016-09-23,FANG,0.146,0.026,0.828,1.0,FANG,88.92,1246686.0
2016-09-26,FANG,0.146,0.026,0.828,1.0,FANG,90.31,1120545.0
2016-09-27,FANG,0.146,0.026,0.828,1.0,FANG,88.53,879217.0
2016-09-28,FANG,0.146,0.026,0.828,1.0,FANG,93.38,1244844.0
2016-09-29,FANG,0.146,0.026,0.828,1.0,FANG,95.53,1539977.0
2016-09-30,FANG,0.144,0.025,0.831,1.0,FANG,96.54,1292504.0
2016-10-03,FANG,0.144,0.025,0.831,1.0,FANG,92.53,2361705.0
2016-10-04,FANG,0.144,0.025,0.831,1.0,FANG,91.59,1777477.0
2016-10-05,FANG,0.144,0.025,0.831,1.0,FANG,94.7,1596103.0
2016-10-06,FANG,0.144,0.025,0.831,1.0,FANG,95.04,1076217.0
2016-10-07,FANG,0.144,0.025,0.831,1.0,FANG,94.7,813191.0
2016-10-10,FANG,0.144,0.025,0.831,1.0,FANG,105.21,3583497.0
2016-10-11,FANG,0.144,0.025,0.831,1.0,FANG,104.84,1946823.0
2016-10-12,FANG,0.144,0.025,0.831,1.0,FANG,104.54,1361390.0
2016-10-13,FANG,0.144,0.025,0.831,1.0,FANG,103.53,1046559.0
2016-10-14,FANG,0.144,0.025,0.831,1.0,FANG,100.9,1556212.0
2016-10-17,FANG,0.144,0.025,0.831,1.0,FANG,100.47,1348081.0
2016-10-18,FANG,0.144,0.025,0.831,1.0,FANG,99.71,1034008.0
2016-10-19,FANG,0.144,0.025,0.831,1.0,FANG,103.2,1868785.0
2016-10-20,FANG,0.144,0.025,0.831,1.0,FANG,102.25,1098733.0
2016-10-21,FANG,0.144,0.025,0.831,1.0,FANG,102.24,1011183.0
2016-10-24,FANG,0.144,0.025,0.831,1.0,FANG,99.6,995145.0
2016-10-25,FANG,0.144,0.025,0.831,1.0,FANG,97.44,820960.0
2016-10-26,FANG,0.144,0.025,0.831,1.0,FANG,96.05,1276804.0
2016-10-27,FANG,0.144,0.025,0.831,1.0,FANG,96.78,1402640.0
2016-10-28,FANG,0.144,0.025,0.831,1.0,FANG,93.99,837608.0
2016-10-31,FANG,0.144,0.025,0.831,1.0,FANG,91.29,1352008.0
2016-11-01,FANG,0.144,0.025,0.831,1.0,FANG,91.81,764731.0
2016-11-02,FANG,0.144,0.025,0.831,1.0,FANG,91.28,904848.0
2016-11-03,FANG,0.144,0.025,0.831,1.0,FANG,92.56,921950.0
2016-11-04,FANG,0.144,0.025,0.831,1.0,FANG,91.69,1190141.0
2016-11-07,FANG,0.144,0.025,0.831,1.0,FANG,93.96,1616426.0
2016-11-08,FANG,0.144,0.025,0.831,1.0,FANG,93.74,2051393.0
2016-11-09,FANG,0.144,0.025,0.831,1.0,FANG,98.16,1984587.0
2016-11-10,FANG,0.144,0.025,0.831,1.0,FANG,97.37,1270058.0
2016-11-11,FANG,0.144,0.025,0.831,1.0,FANG,95.49,732489.0
2016-11-14,FANG,0.144,0.025,0.831,1.0,FANG,94.32,1124406.0
2016-11-15,FANG,0.144,0.025,0.831,1.0,FANG,96.66,1149788.0
2016-11-16,FANG,0.144,0.025,0.831,1.0,FANG,97.59,973072.0
2016-11-17,FANG,0.144,0.025,0.831,1.0,FANG,97.92,1827627.0
2016-11-18,FANG,0.144,0.025,0.831,1.0,FANG,97.1,941593.0
2016-11-21,FANG,0.144,0.025,0.831,1.0,FANG,100.46,1323633.0
2016-11-22,FANG,0.144,0.025,0.831,1.0,FANG,99.2,1022391.0
2016-11-23,FANG,0.144,0.025,0.831,1.0,FANG,100.77,923785.0
2016-11-25,FANG,0.144,0.025,0.831,1.0,FANG,99.44,456226.0
2016-11-28,FANG,0.144,0.025,0.831,1.0,FANG,96.75,1228417.0
2016-11-29,FANG,0.144,0.025,0.831,1.0,FANG,95.4,1566544.0
2016-11-30,FANG,0.144,0.025,0.831,1.0,FANG,107.85,7379400.0
2016-12-01,FANG,0.144,0.025,0.831,1.0,FANG,110.0,2788474.0
2016-12-02,FANG,0.144,0.025,0.831,1.0,FANG,108.14,1861628.0
2016-12-05,FANG,0.144,0.025,0.831,1.0,FANG,106.93,1413429.0
2016-12-06,FANG,0.144,0.025,0.831,1.0,FANG,106.29,1164826.0
2016-12-07,FANG,0.144,0.025,0.831,1.0,FANG,105.39,971361.0
2016-12-08,FANG,0.144,0.025,0.831,1.0,FANG,107.26,778854.0
2016-12-09,FANG,0.144,0.025,0.831,1.0,FANG,106.04,933374.0
2016-12-12,FANG,0.144,0.025,0.831,1.0,FANG,104.99,1831512.0
2016-12-13,FANG,0.144,0.025,0.831,1.0,FANG,105.28,1486631.0
2016-12-14,FANG,0.144,0.025,0.831,1.0,FANG,101.51,1591999.0
2016-12-15,FANG,0.144,0.025,0.831,1.0,FANG,101.18,9153543.0
2016-12-16,FANG,0.144,0.025,0.831,1.0,FANG,101.95,1994309.0
2016-12-19,FANG,0.144,0.025,0.831,1.0,FANG,105.25,2146674.0
2016-12-20,FANG,0.144,0.025,0.831,1.0,FANG,102.66,1311147.0
2016-12-21,FANG,0.144,0.025,0.831,1.0,FANG,101.45,1422899.0
2016-12-22,FANG,0.144,0.025,0.831,1.0,FANG,102.73,872573.0
2016-12-23,FANG,0.144,0.025,0.831,1.0,FANG,102.93,1168042.0
2016-12-27,FANG,0.144,0.025,0.831,1.0,FANG,103.85,628102.0
2016-12-28,FANG,0.144,0.025,0.831,1.0,FANG,102.94,948012.0
2016-12-29,FANG,0.144,0.025,0.831,1.0,FANG,102.05,839133.0
2016-12-30,FANG,0.144,0.025,0.831,1.0,FANG,101.06,783003.0
2016-12-31,FANG,0.107,0.057,0.837,1.0,FANG,101.06,783003.0
2017-01-03,FANG,0.107,0.057,0.837,1.0,FANG,103.25,1287520.0
2017-01-04,FANG,0.107,0.057,0.837,1.0,FANG,103.57,1251025.0
2017-01-05,FANG,0.107,0.057,0.837,1.0,FANG,103.67,1053649.0
2017-01-06,FANG,0.107,0.057,0.837,1.0,FANG,103.66,1011976.0
2017-01-09,FANG,0.107,0.057,0.837,1.0,FANG,101.43,658567.0
2017-01-10,FANG,0.107,0.057,0.837,1.0,FANG,102.71,984331.0
2017-01-11,FANG,0.107,0.057,0.837,1.0,FANG,103.91,1204074.0
2017-01-12,FANG,0.107,0.057,0.837,1.0,FANG,103.57,1218281.0
2017-01-13,FANG,0.107,0.057,0.837,1.0,FANG,101.36,1844879.0
2017-01-17,FANG,0.107,0.057,0.837,1.0,FANG,100.44,1382969.0
2017-01-18,FANG,0.107,0.057,0.837,1.0,FANG,100.52,811599.0
2017-01-19,FANG,0.107,0.057,0.837,1.0,FANG,102.26,1098135.0
2017-01-20,FANG,0.107,0.057,0.837,1.0,FANG,103.11,901804.0
2017-01-23,FANG,0.107,0.057,0.837,1.0,FANG,102.19,706389.0
2017-01-24,FANG,0.107,0.057,0.837,1.0,FANG,103.74,812979.0
2017-01-25,FANG,0.107,0.057,0.837,1.0,FANG,105.12,1291522.0
2017-01-26,FANG,0.107,0.057,0.837,1.0,FANG,106.7,1475928.0
2017-01-27,FANG,0.107,0.057,0.837,1.0,FANG,106.68,660457.0
2017-01-30,FANG,0.107,0.057,0.837,1.0,FANG,102.5,1513210.0
2017-01-31,FANG,0.107,0.057,0.837,1.0,FANG,105.17,2493061.0
2017-02-01,FANG,0.107,0.057,0.837,1.0,FANG,105.76,1550691.0
2017-02-02,FANG,0.107,0.057,0.837,1.0,FANG,104.63,1206823.0
2017-02-03,FANG,0.107,0.057,0.837,1.0,FANG,104.42,1032732.0
2017-02-06,FANG,0.107,0.057,0.837,1.0,FANG,105.44,1294756.0
2017-02-07,FANG,0.107,0.057,0.837,1.0,FANG,100.12,2002731.0
2017-02-08,FANG,0.107,0.057,0.837,1.0,FANG,100.56,2248577.0
2017-02-09,FANG,0.107,0.057,0.837,1.0,FANG,103.93,1200842.0
2017-02-10,FANG,0.107,0.057,0.837,1.0,FANG,104.79,1246286.0
2017-02-13,FANG,0.107,0.057,0.837,1.0,FANG,104.3,1388454.0
2017-02-14,FANG,0.107,0.057,0.837,1.0,FANG,107.68,1964787.0
2017-02-15,FANG,0.107,0.057,0.837,1.0,FANG,111.84,3582936.0
2017-02-16,FANG,0.107,0.057,0.837,1.0,FANG,109.01,1506923.0
2017-02-17,FANG,0.107,0.057,0.837,1.0,FANG,107.63,1432171.0
2017-02-21,FANG,0.107,0.057,0.837,1.0,FANG,106.84,1567211.0
2017-02-22,FANG,0.107,0.057,0.837,1.0,FANG,102.03,2252662.0
2017-02-23,FANG,0.107,0.057,0.837,1.0,FANG,100.96,2407959.0
2017-02-24,FANG,0.107,0.057,0.837,1.0,FANG,100.41,1963147.0
2017-02-27,FANG,0.107,0.057,0.837,1.0,FANG,101.65,1056212.0
2017-02-28,FANG,0.107,0.057,0.837,1.0,FANG,100.86,913235.0
2017-03-01,FANG,0.107,0.057,0.837,1.0,FANG,105.71,2284373.0
2017-03-02,FANG,0.107,0.057,0.837,1.0,FANG,103.82,1113299.0
2017-03-03,FANG,0.107,0.057,0.837,1.0,FANG,103.58,770183.0
2017-03-06,FANG,0.107,0.057,0.837,1.0,FANG,103.96,1018839.0
2017-03-07,FANG,0.107,0.057,0.837,1.0,FANG,104.58,1973849.0
2017-03-08,FANG,0.107,0.057,0.837,1.0,FANG,99.76,1979449.0
2017-03-09,FANG,0.107,0.057,0.837,1.0,FANG,101.48,1507791.0
2017-03-10,FANG,0.107,0.057,0.837,1.0,FANG,101.46,1975404.0
2017-03-13,FANG,0.107,0.057,0.837,1.0,FANG,101.255,1190326.0
2017-03-14,FANG,0.107,0.057,0.837,1.0,FANG,98.35,2139151.0
2017-03-15,FANG,0.107,0.057,0.837,1.0,FANG,102.92,2055116.0
2017-03-16,FANG,0.107,0.057,0.837,1.0,FANG,103.44,1832105.0
2017-03-17,FANG,0.107,0.057,0.837,1.0,FANG,104.69,2059975.0
2017-03-20,FANG,0.107,0.057,0.837,1.0,FANG,103.71,1588236.0
2017-03-21,FANG,0.107,0.057,0.837,1.0,FANG,102.12,1354635.0
2017-03-22,FANG,0.107,0.057,0.837,1.0,FANG,101.17,1204593.0
2017-03-23,FANG,0.107,0.057,0.837,1.0,FANG,99.6,1856444.0
2017-03-24,FANG,0.107,0.057,0.837,1.0,FANG,99.73,1228729.0
2017-03-27,FANG,0.107,0.057,0.837,1.0,FANG,98.94,1341286.0
2017-03-28,FANG,0.107,0.057,0.837,1.0,FANG,101.23,2503807.0
2017-03-29,FANG,0.107,0.057,0.837,1.0,FANG,103.16,1848887.0
2017-03-30,FANG,0.107,0.057,0.837,1.0,FANG,102.67,1472871.0
2017-03-31,FANG,0.14,0.025,0.835,1.0,FANG,103.715,1218659.0
2017-04-03,FANG,0.14,0.025,0.835,1.0,FANG,104.08,956797.0
2017-04-04,FANG,0.14,0.025,0.835,1.0,FANG,106.77,2099786.0
2017-04-05,FANG,0.14,0.025,0.835,1.0,FANG,102.94,1834514.0
2017-04-06,FANG,0.14,0.025,0.835,1.0,FANG,104.67,1138547.0
