,sec_compound_sentiment,sec_positive_sentiment,sec_neutral sentiment,sec_negative_sentiment,stockmarket_compound_sentiment,stockmarket_positive_sentiment,stockmarket_neutral_sentiment,stockmarket_negative_sentiment,volume,close
2019-05-10,1.0,0.111,0.846,0.042,0.7036,0.148,0.7895000000000001,0.0625,3323297.0,89.24
2019-05-11,1.0,0.111,0.846,0.042,0.7036,0.148,0.7895000000000001,0.0625,3323297.0,89.24
2019-05-12,1.0,0.111,0.846,0.042,0.7036,0.148,0.7895000000000001,0.0625,3323297.0,89.24
2019-05-13,1.0,0.111,0.846,0.042,0.7036,0.148,0.7895000000000001,0.0625,4840207.0,83.61
2019-05-14,1.0,0.111,0.846,0.042,0.7036,0.148,0.7895000000000001,0.0625,4424465.0,84.66
2019-05-15,1.0,0.111,0.846,0.042,0.7036,0.148,0.7895000000000001,0.0625,3397071.0,85.8
2019-05-16,1.0,0.111,0.846,0.042,0.7036,0.148,0.7895000000000001,0.0625,3138168.0,85.08
2019-05-17,1.0,0.111,0.846,0.042,0.7036,0.148,0.7895000000000001,0.0625,2329427.0,83.26
2019-05-18,1.0,0.111,0.846,0.042,0.7036,0.148,0.7895000000000001,0.0625,2329427.0,83.26
2019-05-19,1.0,0.111,0.846,0.042,0.7036,0.148,0.7895000000000001,0.0625,2329427.0,83.26
2019-05-20,1.0,0.111,0.846,0.042,0.7036,0.148,0.7895000000000001,0.0625,3855995.0,79.54
2019-05-21,1.0,0.111,0.846,0.042,0.7036,0.148,0.7895000000000001,0.0625,3025864.0,81.95
2019-05-22,1.0,0.111,0.846,0.042,0.7036,0.148,0.7895000000000001,0.0625,2739662.0,81.83
2019-05-23,1.0,0.111,0.846,0.042,0.7036,0.148,0.7895000000000001,0.0625,2929094.0,81.59
2019-05-24,1.0,0.111,0.846,0.042,0.7036,0.148,0.7895000000000001,0.0625,1805662.0,80.42
2019-05-25,1.0,0.111,0.846,0.042,0.7036,0.148,0.7895000000000001,0.0625,1805662.0,80.42
