,sec_compound_sentiment,sec_positive_sentiment,sec_neutral sentiment,sec_negative_sentiment,stockmarket_compound_sentiment,stockmarket_positive_sentiment,stockmarket_neutral_sentiment,stockmarket_negative_sentiment,volume,close
2020-09-29,1.0,0.099,0.859,0.042,0.9988,0.163,0.794,0.043,16929143.0,35.43
2020-09-30,1.0,0.107,0.854,0.039,0.9988,0.163,0.794,0.043,21386305.0,36.48
2020-10-01,1.0,0.107,0.854,0.039,0.9988,0.163,0.794,0.043,19192502.0,37.14
2020-10-02,1.0,0.107,0.854,0.039,0.9245,0.161,0.799,0.04,20123445.0,37.72
2020-10-03,1.0,0.107,0.854,0.039,0.9245,0.161,0.799,0.04,20123445.0,37.72
2020-10-04,1.0,0.107,0.854,0.039,0.9245,0.161,0.799,0.04,20123445.0,37.72
2020-10-05,1.0,0.107,0.854,0.039,0.9245,0.161,0.799,0.04,13093069.0,37.14
2020-10-06,1.0,0.107,0.854,0.039,0.9245,0.161,0.799,0.04,13074679.0,36.26
2020-10-07,1.0,0.107,0.854,0.039,-0.06979999999999999,0.07266666666666667,0.8426666666666667,0.08466666666666667,13782136.0,36.78
2020-10-08,1.0,0.107,0.854,0.039,-0.06979999999999999,0.07266666666666667,0.8426666666666667,0.08466666666666667,12212370.0,37.34
2020-10-09,1.0,0.107,0.854,0.039,-0.06979999999999999,0.07266666666666667,0.8426666666666667,0.08466666666666667,13172028.0,37.27
2020-10-10,1.0,0.107,0.854,0.039,-0.06979999999999999,0.07266666666666667,0.8426666666666667,0.08466666666666667,13172028.0,37.27
2020-10-11,1.0,0.107,0.854,0.039,-0.06979999999999999,0.07266666666666667,0.8426666666666667,0.08466666666666667,13172028.0,37.27
2020-10-12,1.0,0.107,0.854,0.039,-0.06979999999999999,0.07266666666666667,0.8426666666666667,0.08466666666666667,16569415.0,36.26
2020-10-13,1.0,0.107,0.854,0.039,0.7717,0.218,0.782,0.0,15463089.0,35.56
2020-10-14,1.0,0.107,0.854,0.039,0.7717,0.218,0.782,0.0,15702925.0,35.11
2020-10-15,1.0,0.107,0.854,0.039,0.7717,0.218,0.782,0.0,15449850.0,34.26
2020-10-16,1.0,0.107,0.854,0.039,0.7717,0.218,0.782,0.0,14904333.0,33.72
2020-10-17,1.0,0.107,0.854,0.039,0.7717,0.218,0.782,0.0,14904333.0,33.72
2020-10-18,1.0,0.107,0.854,0.039,0.7717,0.218,0.782,0.0,14904333.0,33.72
2020-10-19,1.0,0.107,0.854,0.039,0.7717,0.218,0.782,0.0,19278584.0,34.22
2020-10-20,1.0,0.107,0.854,0.039,0.9835,0.225,0.684,0.091,29820702.0,36.31
2020-10-21,1.0,0.107,0.854,0.039,0.9835,0.225,0.684,0.091,19058727.0,35.2
2020-10-22,1.0,0.107,0.854,0.039,-0.8947,0.06,0.8,0.14,14243611.0,36.7
2020-10-23,1.0,0.107,0.854,0.039,-0.8947,0.06,0.8,0.14,15960799.0,36.75
2020-10-24,1.0,0.107,0.854,0.039,0.6715,0.123,0.776,0.101,15960799.0,36.75
2020-10-25,1.0,0.107,0.854,0.039,0.762,0.129,0.8525,0.0185,15960799.0,36.75
2020-10-26,1.0,0.107,0.854,0.039,-0.9262,0.076,0.779,0.145,12511721.0,35.49
2020-10-27,1.0,0.107,0.854,0.039,-0.9262,0.076,0.779,0.145,13692117.0,34.16
2020-10-28,1.0,0.107,0.854,0.039,-0.9262,0.076,0.779,0.145,15787983.0,33.65
2020-10-29,1.0,0.107,0.854,0.039,0.8871,0.304,0.616,0.08,13735346.0,34.06
2020-10-30,1.0,0.107,0.854,0.039,0.8871,0.304,0.616,0.08,13508778.0,33.41
2020-10-31,1.0,0.107,0.854,0.039,0.8871,0.304,0.616,0.08,13508778.0,33.41
2020-11-01,1.0,0.107,0.854,0.039,0.0,0.0,1.0,0.0,13508778.0,33.41
2020-11-02,1.0,0.107,0.854,0.039,0.0,0.0,1.0,0.0,18350956.0,34.81
2020-11-03,1.0,0.107,0.854,0.039,0.0,0.0,1.0,0.0,16208784.0,35.77
2020-11-04,1.0,0.107,0.854,0.039,0.3947,0.348,0.652,0.0,159601675.0,40.99
2020-11-05,1.0,0.107,0.854,0.039,0.3947,0.348,0.652,0.0,34177623.0,41.96
2020-11-06,1.0,0.107,0.854,0.039,-0.9388,0.134,0.55,0.316,57670672.0,44.87
2020-11-07,1.0,0.107,0.854,0.039,0.8676,0.232,0.768,0.0,57670672.0,44.87
2020-11-08,1.0,0.107,0.854,0.039,0.8271,0.085,0.915,0.0,57670672.0,44.87
