,sec_compound_sentiment,sec_positive_sentiment,sec_neutral sentiment,sec_negative_sentiment,stockmarket_compound_sentiment,stockmarket_positive_sentiment,stockmarket_neutral_sentiment,stockmarket_negative_sentiment,volume,close
2019-06-12,1.0,0.111,0.846,0.042,0.0,0.0,1.0,0.0,430122.0,446.25
2019-06-13,1.0,0.111,0.846,0.042,0.0,0.0,1.0,0.0,325862.0,448.28
2019-06-14,1.0,0.111,0.846,0.042,0.0,0.0,1.0,0.0,343538.0,446.97
2019-06-15,1.0,0.111,0.846,0.042,0.0,0.0,1.0,0.0,343538.0,446.97
2019-06-16,1.0,0.111,0.846,0.042,0.0,0.0,1.0,0.0,343538.0,446.97
2019-06-17,1.0,0.111,0.846,0.042,0.0,0.0,1.0,0.0,346387.0,440.12
2019-06-18,1.0,0.111,0.846,0.042,0.0,0.0,1.0,0.0,535442.0,449.31
2019-06-19,1.0,0.111,0.846,0.042,0.0,0.0,1.0,0.0,544286.0,454.95
2019-06-20,1.0,0.111,0.846,0.042,0.0,0.0,1.0,0.0,729137.0,465.58
2019-06-21,1.0,0.111,0.846,0.042,0.0,0.0,1.0,0.0,1057989.0,468.24
2019-06-22,1.0,0.111,0.846,0.042,0.0,0.0,1.0,0.0,1057989.0,468.24
2019-06-23,1.0,0.111,0.846,0.042,0.0,0.0,1.0,0.0,1057989.0,468.24
2019-06-24,1.0,0.111,0.846,0.042,0.0,0.0,1.0,0.0,398124.0,463.4
2019-06-25,1.0,0.111,0.846,0.042,0.0,0.0,1.0,0.0,454572.0,458.36
