date,ticker,close,volume
2020-07-02,FB,233.42,30633670
2020-07-06,FB,240.28,26208458
2020-07-07,FB,240.86,27887936
2020-07-08,FB,243.58,29792801
2020-07-09,FB,244.5,22174896
2020-07-10,FB,245.07,22982912
2020-07-13,FB,239.0,24674883
2020-07-14,FB,239.73,23377376
2020-07-15,FB,240.28,19133564
2020-07-16,FB,240.93,18880800
2020-07-17,FB,242.03,18152413
2020-07-20,FB,245.42,20872223
2020-07-21,FB,241.75,19409707
2020-07-22,FB,239.87,15440905
2020-07-23,FB,232.6,21771802
2020-07-24,FB,230.71,18326313
2020-07-27,FB,233.5,13163083
2020-07-28,FB,230.12,14170112
2020-07-29,FB,233.29,13588479
2020-07-30,FB,234.5,20711141
2020-07-31,FB,253.67,53034568
2020-08-03,FB,251.96,23135943
2020-08-04,FB,249.83,17184214
2020-08-05,FB,249.12,13088361
2020-08-06,FB,265.28,45241611
2020-08-07,FB,268.44,72774672
2020-08-10,FB,263.0,30259944
2020-08-11,FB,256.13,28238293
2020-08-12,FB,259.89,21428462
2020-08-13,FB,261.3,17374370
2020-08-14,FB,261.24,14812869
2020-08-17,FB,261.16,13351347
2020-08-18,FB,262.34,18693832
2020-08-19,FB,262.59,23291975
2020-08-20,FB,269.01,20299898
2020-08-21,FB,267.01,15543277
2020-08-24,FB,271.39,24049514
2020-08-25,FB,280.82,42619240
2020-08-26,FB,303.91,69015151
2020-08-27,FB,293.22,30354989
2020-08-28,FB,293.66,17172464
2020-08-31,FB,293.2,17346491
2020-09-01,FB,295.44,17320922
2020-09-02,FB,302.5,24341369
2020-09-03,FB,291.12,32294092
2020-09-04,FB,282.73,30333671
2020-09-08,FB,271.16,24870237
2020-09-09,FB,273.72,22920248
2020-09-10,FB,268.09,24821742
2020-09-11,FB,266.61,19301057
2020-09-14,FB,266.15,24094027
2020-09-15,FB,272.42,18461537
2020-09-16,FB,263.52,29207594
2020-09-17,FB,254.82,31288756
2020-09-18,FB,252.53,28142718
2020-09-21,FB,248.15,24713370
2020-09-22,FB,254.75,30301571
2020-09-23,FB,249.02,19641353
2020-09-24,FB,249.53,20006750
2020-09-25,FB,254.82,18351331
2020-09-28,FB,256.82,18826254
2020-09-29,FB,261.79,20215524
2020-09-30,FB,261.9,20142546
2020-10-01,FB,266.63,20010731
2020-10-02,FB,259.94,16367697
2020-10-05,FB,264.65,13022272
2020-10-06,FB,258.66,18704723
2020-10-07,FB,258.12,23133417
2020-10-08,FB,263.76,16312899
2020-10-09,FB,264.45,14114173
2020-10-12,FB,275.75,31048484
2020-10-13,FB,276.14,18063343
2020-10-14,FB,271.82,15601184
2020-10-15,FB,266.72,15417934
2020-10-16,FB,265.93,16872702
2020-10-19,FB,261.4,13586978
2020-10-20,FB,267.56,18763246
2020-10-21,FB,278.73,28998638
2020-10-22,FB,278.12,16720026
2020-10-23,FB,284.79,17685175
2020-10-26,FB,277.11,21322925
2020-10-27,FB,283.29,16287999
2020-10-28,FB,267.67,23143282
2020-10-29,FB,280.83,32380166
2020-10-30,FB,263.11,47299607
2020-11-02,FB,261.36,27165727
2020-11-03,FB,265.3,17963961
2020-11-04,FB,287.38,35364426
2020-11-05,FB,294.68,24564133
2020-11-06,FB,293.41,13892410
2020-11-09,FB,278.77,25117685
2020-11-10,FB,272.43,29097691
2020-11-11,FB,276.48,14956950
2020-11-12,FB,275.08,12914234
2020-11-13,FB,276.95,10400101
2020-11-16,FB,278.96,12973549
2020-11-17,FB,275.0,15043302
2020-11-18,FB,271.97,12152945
2020-11-19,FB,272.94,12961608
2020-11-20,FB,269.7,18122412
2020-11-23,FB,268.43,21007881
2020-11-24,FB,276.92,16930524
2020-11-25,FB,275.59,12467009
2020-11-27,FB,277.81,7808426
2020-11-30,FB,276.97,16515336
2020-12-01,FB,286.55,21062151
2020-12-02,FB,287.52,17518424
2020-12-03,FB,281.85,12930220
2020-12-04,FB,279.7,10875399
2020-12-07,FB,285.58,13008022
2020-12-08,FB,283.4,10769450
2020-12-09,FB,277.92,25214707
2020-12-10,FB,277.12,20065091
2020-12-11,FB,273.55,15053701
2020-12-14,FB,274.19,16376880
2020-12-15,FB,275.55,23980834
2020-12-16,FB,275.67,15885100
2020-12-17,FB,274.48,16377844
2020-12-18,FB,276.4,26693407
2020-12-21,FB,272.79,16553740
2020-12-22,FB,267.09,17353764
2020-12-23,FB,268.11,14329348
2020-12-24,FB,267.4,6702033
2020-12-28,FB,277.0,23495707
2020-12-29,FB,276.78,16383006
2020-12-30,FB,271.87,11943895
2020-12-31,FB,273.16,12900608
2021-01-04,FB,268.94,15106217
2021-01-05,FB,270.97,9871557
2021-01-06,FB,263.31,24354621
2021-01-07,FB,268.74,15789826
2021-01-08,FB,267.57,18524155
2021-01-11,FB,256.84,30413064
2021-01-12,FB,251.09,26449954
2021-01-13,FB,251.64,19533563
2021-01-14,FB,245.64,29739404
2021-01-15,FB,251.36,25242930
2021-01-19,FB,261.1,28028646
2021-01-20,FB,267.48,25199919
2021-01-21,FB,272.87,20838687
2021-01-22,FB,274.5,21952242
2021-01-25,FB,278.01,19087000
2021-01-26,FB,282.05,19373636
2021-01-27,FB,272.14,35353014
2021-01-28,FB,265.0,37758885
2021-01-29,FB,258.33,30389500
2021-02-01,FB,262.01,22914291
2021-02-02,FB,267.08,17328127
2021-02-03,FB,266.65,14232525
2021-02-04,FB,266.49,16060358
2021-02-05,FB,268.1,12454367
2021-02-08,FB,266.58,13756410
2021-02-09,FB,269.45,14614095
2021-02-10,FB,271.87,14687152
2021-02-11,FB,270.39,12878572
2021-02-12,FB,270.5,9097918
2021-02-16,FB,273.97,15427638
2021-02-17,FB,273.57,12763240
2021-02-18,FB,269.39,15264634
2021-02-19,FB,261.56,25622587
2021-02-22,FB,260.33,17434895
2021-02-23,FB,265.855,21924857
2021-02-24,FB,264.31,15740625
2021-02-25,FB,254.69,19053192
2021-02-26,FB,257.62,26619517
2021-03-01,FB,264.91,22159770
2021-03-02,FB,259.0,15191760
2021-03-03,FB,255.41,15513533
2021-03-04,FB,257.64,31626463
2021-03-05,FB,264.28,26820103
2021-03-08,FB,255.31,18403622
2021-03-09,FB,265.74,22090740
2021-03-10,FB,264.9,14210318
2021-03-11,FB,273.88,21833979
2021-03-12,FB,268.4,20645978
2021-03-15,FB,273.75,16860076
2021-03-16,FB,279.28,22437965
2021-03-17,FB,284.01,21315044
2021-03-18,FB,278.62,18779855
2021-03-19,FB,290.11,38936388
2021-03-22,FB,293.54,28298094
2021-03-23,FB,290.63,23006946
2021-03-24,FB,282.14,18675046
2021-03-25,FB,278.74,24505648
2021-03-26,FB,283.02,17630501
2021-03-29,FB,290.82,21718931
2021-03-30,FB,288.0,17474537
2021-03-31,FB,294.53,19498157
2021-04-01,FB,298.66,17600050
2021-04-05,FB,308.91,28228574
2021-04-06,FB,306.26,17741643
2021-04-07,FB,313.09,22810847
2021-04-08,FB,313.02,20867346
2021-04-09,FB,312.46,15929770
2021-04-12,FB,311.84,9890994
2021-04-13,FB,309.75,12700173
2021-04-14,FB,302.82,16291934
2021-04-15,FB,307.73,13256569
2021-04-16,FB,306.13,11606768
2021-04-19,FB,302.33,13828565
2021-04-20,FB,302.51,16100179
2021-04-21,FB,301.46,13778470
2021-04-22,FB,296.52,16349588
2021-04-23,FB,301.13,17557139
2021-04-26,FB,303.04,16158586
2021-04-27,FB,303.57,15252147
2021-04-28,FB,307.1,33543870
2021-04-29,FB,329.51,55755565
2021-04-30,FB,325.08,26279699
2021-05-03,FB,322.58,18691957
2021-05-04,FB,318.36,23964404
2021-05-05,FB,315.02,15536746
2021-05-06,FB,320.02,17954570
2021-05-07,FB,319.08,15896551
2021-05-10,FB,305.97,24172360
2021-05-11,FB,306.53,18843632
2021-05-12,FB,302.55,24606955
2021-05-13,FB,305.2,16475504
2021-05-14,FB,315.94,19187743
2021-05-17,FB,315.46,15400943
2021-05-18,FB,309.96,14522391
2021-05-19,FB,313.59,19105950
2021-05-20,FB,318.61,17319741
2021-05-21,FB,316.23,13638499
2021-05-24,FB,324.63,16444956
2021-05-25,FB,327.79,16435908
2021-05-26,FB,327.66,9686917
2021-05-27,FB,332.75,20500626
2021-05-28,FB,328.73,12037157
2021-06-01,FB,329.13,11771606
2021-06-02,FB,329.15,11654175
2021-06-03,FB,326.04,12610788
2021-06-04,FB,330.35,13289083
2021-06-07,FB,336.58,20136549
2021-06-08,FB,333.68,14580364
2021-06-09,FB,330.25,13727537
2021-06-10,FB,332.46,13219746
2021-06-11,FB,331.26,13567609
2021-06-14,FB,336.77,12372088
2021-06-15,FB,336.75,15787190
2021-06-16,FB,331.08,17194294
2021-06-17,FB,336.51,17724440
2021-06-18,FB,329.66,23147396
2021-06-21,FB,332.29,11310424
2021-06-22,FB,339.03,15321932
2021-06-23,FB,340.59,14793820
2021-06-24,FB,343.18,12306187
2021-06-25,FB,341.37,14555896
2021-06-28,FB,355.64,29257458
2021-06-29,FB,351.89,21411872
2021-06-30,FB,347.71,15093880
2021-07-01,FB,354.39,17098772
2021-07-02,FB,354.7,11518071
2021-07-06,FB,352.78,13480232
2021-07-07,FB,350.49,14205401
2021-07-08,FB,345.65,14405647
2021-07-09,FB,350.42,12995104
2021-07-12,FB,353.16,9787897
2021-07-13,FB,352.09,11420179
2021-07-14,FB,347.63,13864652
2021-07-15,FB,344.46,14748370
2021-07-16,FB,341.16,11003430
2021-07-19,FB,336.95,14305974
2021-07-20,FB,341.66,10976890
2021-07-21,FB,346.23,9306765
2021-07-22,FB,351.19,12374257
2021-07-23,FB,369.79,33671246
2021-07-26,FB,372.46,14924871
2021-07-27,FB,367.81,15716410
2021-07-28,FB,373.28,29643048
2021-07-29,FB,358.32,33394384
2021-07-30,FB,356.3,15942566
2021-08-02,FB,351.95,13179707
2021-08-03,FB,351.24,12391150
2021-08-04,FB,358.92,14158905
2021-08-05,FB,362.97,10239992
2021-08-06,FB,363.51,8996111
2021-08-09,FB,361.61,7790044
2021-08-10,FB,361.13,7462875
2021-08-11,FB,359.96,8432036
2021-08-12,FB,362.65,7178203
2021-08-13,FB,363.18,7792978
2021-08-16,FB,366.56,11224541
2021-08-17,FB,358.45,12308568
2021-08-18,FB,355.45,10020765
2021-08-19,FB,355.12,11969168
2021-08-20,FB,359.37,8681775
2021-08-23,FB,363.35,10926525
2021-08-24,FB,365.51,9232671
2021-08-25,FB,368.39,9679203
2021-08-26,FB,364.38,7872169
2021-08-27,FB,372.63,11188748
2021-08-30,FB,380.66,13585217
2021-08-31,FB,379.38,12328367
2021-09-01,FB,382.05,11550672
2021-09-02,FB,375.28,14830995
2021-09-03,FB,376.26,7508871
2021-09-07,FB,382.18,10792441
2021-09-08,FB,377.57,10995124
2021-09-09,FB,378.0,9093534
2021-09-10,FB,378.69,11551136
2021-09-13,FB,376.51,13022129
2021-09-14,FB,376.53,8949821
2021-09-15,FB,373.92,17926407
2021-09-16,FB,373.06,11929679
2021-09-17,FB,364.72,26261176
2021-09-20,FB,355.7,19776380
2021-09-21,FB,357.48,11746043
2021-09-22,FB,343.21,43625078
2021-09-23,FB,345.96,21758464
2021-09-24,FB,352.96,18783784
2021-09-27,FB,353.58,15162608
2021-09-28,FB,340.65,21648868
2021-09-29,FB,339.61,14371786
2021-09-30,FB,339.39,16377684
2021-10-01,FB,343.01,14885509
2021-10-04,FB,326.23,42801293
2021-10-05,FB,332.96,35336436
2021-10-06,FB,333.64,26335868
2021-10-07,FB,329.22,28275730
2021-10-08,FB,330.05,15912113
2021-10-11,FB,325.45,14674082
2021-10-12,FB,323.77,31596724
2021-10-13,FB,324.54,14727822
2021-10-14,FB,328.53,14432453
2021-10-15,FB,324.76,21489122
2021-10-18,FB,335.34,21442816
2021-10-19,FB,339.99,18695648
2021-10-20,FB,340.78,13552944
2021-10-21,FB,341.88,16286245
2021-10-22,FB,324.61,34993851
2021-10-25,FB,328.69,38163932
2021-10-26,FB,315.81,65542794
2021-10-27,FB,312.22,29697327
2021-10-28,FB,316.92,50713055
2021-10-29,FB,323.57,37010008
2021-11-01,FB,329.98,31431351
2021-11-02,FB,328.08,28255330
2021-11-03,FB,331.62,20774410
2021-11-04,FB,335.85,22495062
2021-11-05,FB,341.13,26988665
2021-11-08,FB,338.62,18340642
2021-11-09,FB,335.37,17543074
2021-11-10,FB,327.64,22255004
2021-11-11,FB,327.74,12475417
2021-11-12,FB,340.89,25450718
2021-11-15,FB,347.56,25071272
2021-11-16,FB,342.96,18187498
2021-11-17,FB,340.77,13594624
2021-11-18,FB,338.69,17477599
2021-11-19,FB,345.3,26480108
2021-11-22,FB,341.01,27119570
2021-11-23,FB,337.25,17211400
2021-11-24,FB,341.06,13538155
2021-11-26,FB,333.12,14738104
2021-11-29,FB,338.03,16639271
2021-11-30,FB,324.46,25278726
2021-12-01,FB,310.6,30340347
2021-12-02,FB,310.39,24354800
2021-12-03,FB,306.84,27489369
2021-12-06,FB,317.87,21747384
2021-12-07,FB,322.81,18782032
2021-12-08,FB,330.56,19929171
2021-12-09,FB,329.82,16812389
2021-12-10,FB,329.75,14516466
2021-12-13,FB,334.49,22823210
2021-12-14,FB,333.74,20443276
2021-12-15,FB,341.66,24653759
2021-12-16,FB,334.9,22623499
2021-12-17,FB,333.79,40001678
2021-12-20,FB,325.45,17488700
2021-12-21,FB,334.2,16119107
2021-12-22,FB,330.45,16751945
2021-12-23,FB,335.24,13984847
2021-12-27,FB,346.18,17789567
2021-12-28,FB,346.22,16708515
2021-12-29,FB,342.94,10742137
2021-12-30,FB,344.36,10592840
2021-12-31,FB,336.35,12869488
2022-01-03,FB,338.54,14557590
2022-01-04,FB,336.53,15994591
2022-01-05,FB,324.13,17709471
2022-01-06,FB,332.46,27958213
2022-01-07,FB,331.79,14712054
2022-01-10,FB,328.07,24899015
2022-01-11,FB,334.37,16230859
2022-01-12,FB,333.26,14105174
2022-01-13,FB,326.48,14774871
2022-01-14,FB,331.9,16851228
2022-01-18,FB,318.15,22639077
2022-01-19,FB,319.59,20788933
2022-01-20,FB,316.56,16416016
2022-01-21,FB,303.17,28587392
2022-01-24,FB,308.71,38435214
2022-01-25,FB,300.15,25070765
2022-01-26,FB,294.63,28055766
2022-01-27,FB,294.64,21750128
2022-01-28,FB,301.71,21846086
2022-01-31,FB,313.26,21559028
2022-02-01,FB,319.0,17991133
2022-02-02,FB,323.0,58433793
2022-02-03,FB,237.76,188183714
2022-02-04,FB,237.09,89381535
2022-02-07,FB,224.91,88617316
2022-02-08,FB,220.18,94809709
2022-02-09,FB,232.0,86145678
2022-02-10,FB,228.07,48546076
2022-02-11,FB,219.55,44985858
2022-02-14,FB,217.7,36957506
2022-02-15,FB,221.0,42201037
2022-02-16,FB,216.54,45270988
2022-02-17,FB,207.71,38265251
2022-02-18,FB,206.16,36494053
2022-02-22,FB,202.08,38924735
2022-02-23,FB,198.45,43745014
2022-02-24,FB,207.6,49661424
2022-02-25,FB,210.48,36402247
2022-02-28,FB,211.03,33114830
2022-03-01,FB,203.49,26128169
2022-03-02,FB,208.11,28441634
2022-03-03,FB,202.97,26510441
2022-03-04,FB,200.06,31393238
2022-03-07,FB,187.47,37605885
2022-03-08,FB,190.29,36502369
2022-03-09,FB,198.5,30933384
2022-03-10,FB,195.21,24422847
2022-03-11,FB,187.61,34121683
2022-03-14,FB,186.63,29973534
2022-03-15,FB,192.03,31365833
2022-03-16,FB,203.63,39821473
2022-03-17,FB,207.84,28949685
2022-03-18,FB,216.49,51622377
2022-03-21,FB,211.49,29715026
2022-03-22,FB,216.65,31787160
2022-03-23,FB,213.46,23484551
2022-03-24,FB,219.57,31239276
2022-03-25,FB,221.82,40001687
2022-03-28,FB,223.59,26224491
2022-03-29,FB,229.86,31417945
2022-03-30,FB,227.85,25588046
2022-03-31,FB,222.36,24124274
2022-04-01,FB,224.85,19507320
2022-04-04,FB,233.89,28082226
2022-04-05,FB,231.84,29691594
2022-04-06,FB,223.3,28964149
2022-04-07,FB,222.95,20969887
2022-04-08,FB,222.33,18350536
2022-04-11,FB,216.46,20476455
2022-04-12,FB,214.14,20078202
2022-04-13,FB,214.99,19193863
2022-04-14,FB,210.18,18349494
2022-04-18,FB,210.77,16541696
2022-04-19,FB,217.31,20079592
2022-04-20,FB,200.42,42941317
2022-04-21,FB,188.07,49969901
2022-04-22,FB,184.11,36387416
2022-04-25,FB,186.99,29189814
2022-04-26,FB,180.95,31644756
2022-04-27,FB,174.95,71026387
2022-04-28,FB,205.73,100760603
2022-04-29,FB,200.47,49145155
2022-05-02,FB,211.13,49814456
2022-05-03,FB,212.03,41461733
2022-05-04,FB,223.41,42191976
2022-05-05,FB,208.28,41022856
2022-05-06,FB,203.77,34599290
2022-05-09,FB,196.21,36172586
2022-05-10,FB,197.65,34296347
2022-05-11,FB,188.74,30903041
2022-05-12,FB,191.24,38058878
2022-05-13,FB,198.62,24473832
2022-05-16,FB,200.04,27204987
2022-05-17,FB,202.62,24751389
2022-05-18,FB,192.24,23887446
2022-05-19,FB,191.29,24367579
2022-05-20,FB,193.54,31550013
2022-05-23,FB,196.23,25006572
2022-05-24,FB,181.28,50283953
2022-05-25,FB,183.83,27912426
2022-05-26,FB,191.63,23027895
2022-05-27,FB,195.13,22513913
2022-05-31,FB,193.64,26056921
2022-06-01,FB,188.64,36542043
2019-05-10,UBER,41.57,189836990
2019-05-13,UBER,37.1,79478203
2019-05-14,UBER,39.96,46661187
2019-05-15,UBER,41.29,36086872
2019-05-16,UBER,43.0,38115524
2019-05-17,UBER,41.91,20225687
2019-05-20,UBER,41.59,29222624
2019-05-21,UBER,41.5,10802863
2019-05-22,UBER,41.25,9089469
2019-05-23,UBER,40.47,11120123
2019-05-24,UBER,41.51,8786891
2019-05-28,UBER,40.95,13391605
2019-05-29,UBER,39.94,14060547
2019-05-30,UBER,39.8,26451864
2019-05-31,UBER,40.41,23209848
2019-06-03,UBER,41.25,16605261
2019-06-04,UBER,42.75,23432141
2019-06-05,UBER,45.0,28617446
2019-06-06,UBER,44.92,16403691
2019-06-07,UBER,44.16,12654670
2019-06-10,UBER,42.61,11618701
2019-06-11,UBER,42.45,9095044
2019-06-12,UBER,42.17,5965250
2019-06-13,UBER,44.31,10201535
2019-06-14,UBER,43.23,7902223
2019-06-17,UBER,43.78,6557589
2019-06-18,UBER,43.86,7313980
2019-06-19,UBER,44.86,10331522
2019-06-20,UBER,43.86,9567367
2019-06-21,UBER,44.0,4977652
2019-06-24,UBER,43.09,6285053
2019-06-25,UBER,43.09,5755107
2019-06-26,UBER,42.5,8109056
2019-06-27,UBER,45.13,20155079
2019-06-28,UBER,46.38,28657233
2019-07-01,UBER,44.27,17840377
2019-07-02,UBER,44.0,11881274
2019-07-03,UBER,44.23,3380003
2019-07-05,UBER,43.53,8239452
2019-07-08,UBER,42.95,9304101
2019-07-09,UBER,44.2,5251564
2019-07-10,UBER,43.7,9747796
2019-07-11,UBER,43.99,8050856
2019-07-12,UBER,43.99,8760526
2019-07-15,UBER,44.53,5811160
2019-07-16,UBER,44.13,5613321
2019-07-17,UBER,43.62,5854149
2019-07-18,UBER,43.71,4123715
2019-07-19,UBER,43.18,4021018
2019-07-22,UBER,43.69,3822276
2019-07-23,UBER,43.36,5111090
2019-07-24,UBER,43.76,3775677
2019-07-25,UBER,43.4,4411991
2019-07-26,UBER,44.52,7598828
2019-07-29,UBER,43.88,8652204
2019-07-30,UBER,42.59,7686392
2019-07-31,UBER,42.14,5970774
2019-08-01,UBER,41.31,7349740
2019-08-02,UBER,40.4,8225727
2019-08-05,UBER,39.05,9799769
2019-08-06,UBER,39.15,8570273
2019-08-07,UBER,39.7,8896039
2019-08-08,UBER,42.97,29610853
2019-08-09,UBER,40.05,35139075
2019-08-12,UBER,37.01,19070907
2019-08-13,UBER,36.45,19031422
2019-08-14,UBER,33.96,24483863
2019-08-15,UBER,33.22,13265793
2019-08-16,UBER,35.23,13883166
2019-08-19,UBER,34.61,10853126
2019-08-20,UBER,35.29,10766387
2019-08-21,UBER,34.91,7949074
2019-08-22,UBER,34.0,8516498
2019-08-23,UBER,33.43,8186706
2019-08-26,UBER,33.31,5669714
2019-08-27,UBER,33.11,6596204
2019-08-28,UBER,32.59,6261038
2019-08-29,UBER,32.76,5811175
2019-08-30,UBER,32.57,6636847
2019-09-03,UBER,30.7,12194312
2019-09-04,UBER,31.99,10378298
2019-09-05,UBER,32.51,7938083
2019-09-06,UBER,31.86,7036080
2019-09-09,UBER,32.24,7448418
2019-09-10,UBER,33.51,10817138
2019-09-11,UBER,34.0,14716728
2019-09-12,UBER,34.07,7734849
2019-09-13,UBER,33.25,9428551
2019-09-16,UBER,34.43,7965008
2019-09-17,UBER,34.29,5588258
2019-09-18,UBER,34.26,6624433
2019-09-19,UBER,33.82,6884274
2019-09-20,UBER,32.6,12026857
2019-09-23,UBER,33.0,5616412
2019-09-24,UBER,31.3,10625792
2019-09-25,UBER,31.68,7879880
2019-09-26,UBER,31.57,6062457
2019-09-27,UBER,30.29,11875275
2019-09-30,UBER,30.47,5021190
2019-10-01,UBER,29.15,13448055
2019-10-02,UBER,29.0,9371270
2019-10-03,UBER,29.72,9461973
2019-10-04,UBER,29.67,8633938
2019-10-07,UBER,30.37,10151451
2019-10-08,UBER,29.28,7806911
2019-10-09,UBER,29.07,7162775
2019-10-10,UBER,28.87,7822845
2019-10-11,UBER,30.13,10730016
2019-10-14,UBER,31.12,7966943
2019-10-15,UBER,32.0,7904528
2019-10-16,UBER,31.87,7802690
2019-10-17,UBER,32.62,7239293
2019-10-18,UBER,32.06,8074207
2019-10-21,UBER,31.41,7232322
2019-10-22,UBER,32.53,19244283
2019-10-23,UBER,33.05,6843199
2019-10-24,UBER,33.28,6789619
2019-10-25,UBER,32.71,8106804
2019-10-28,UBER,33.22,8073107
2019-10-29,UBER,32.42,9457983
2019-10-30,UBER,33.75,10861702
2019-10-31,UBER,31.5,16130113
2019-11-01,UBER,31.37,10460430
2019-11-04,UBER,31.08,32290121
2019-11-05,UBER,28.02,52406805
2019-11-06,UBER,26.94,133666940
2019-11-07,UBER,27.38,65949475
2019-11-08,UBER,27.01,45263118
2019-11-11,UBER,27.14,41445932
2019-11-12,UBER,26.7,37095689
2019-11-13,UBER,26.71,34512663
2019-11-14,UBER,25.99,28027875
2019-11-15,UBER,26.79,41942003
2019-11-18,UBER,26.75,37309667
2019-11-19,UBER,27.05,34115865
2019-11-20,UBER,28.03,54075774
2019-11-21,UBER,29.46,55658629
2019-11-22,UBER,29.56,44384376
2019-11-25,UBER,29.11,37571611
2019-11-26,UBER,29.53,29631689
2019-11-27,UBER,29.49,22463869
2019-11-29,UBER,29.6,8115145
2019-12-02,UBER,28.98,17423896
2019-12-03,UBER,29.02,25434163
2019-12-04,UBER,29.06,22526474
2019-12-05,UBER,28.65,22567299
2019-12-06,UBER,27.86,33161371
2019-12-09,UBER,27.68,21098387
2019-12-10,UBER,27.89,23604938
2019-12-11,UBER,28.42,23286546
2019-12-12,UBER,28.69,23581479
2019-12-13,UBER,28.49,25489445
2019-12-16,UBER,30.05,57408195
2019-12-17,UBER,29.75,38254370
2019-12-18,UBER,30.13,35389841
2019-12-19,UBER,29.99,33817968
2019-12-20,UBER,30.45,95461687
2019-12-23,UBER,30.33,31212255
2019-12-24,UBER,30.44,12938593
2019-12-26,UBER,30.67,22224500
2019-12-27,UBER,30.17,18465965
2019-12-30,UBER,29.74,18812846
2019-12-31,UBER,29.74,16233725
2020-01-02,UBER,30.99,20599568
2020-01-03,UBER,31.37,18833450
2020-01-06,UBER,31.58,21215865
2020-01-07,UBER,32.81,30268966
2020-01-08,UBER,33.93,43955649
2020-01-09,UBER,33.97,29407616
2020-01-10,UBER,34.01,34276990
2020-01-13,UBER,34.14,16926309
2020-01-14,UBER,34.84,26029814
2020-01-15,UBER,35.01,20782556
2020-01-16,UBER,34.68,21955292
2020-01-17,UBER,35.13,17281281
2020-01-21,UBER,37.6,48746661
2020-01-22,UBER,37.04,29765240
2020-01-23,UBER,37.4,21366464
2020-01-24,UBER,36.8,21598009
2020-01-27,UBER,36.3,18818280
2020-01-28,UBER,37.01,28973963
2020-01-29,UBER,36.99,16882299
2020-01-30,UBER,36.68,22847064
2020-01-31,UBER,36.29,21553665
2020-02-03,UBER,37.59,23538859
2020-02-04,UBER,38.53,32425930
2020-02-05,UBER,36.81,38413313
2020-02-06,UBER,37.09,52700763
2020-02-07,UBER,40.63,112526401
2020-02-10,UBER,40.01,61115851
2020-02-11,UBER,41.27,33914174
2020-02-12,UBER,41.25,26541993
2020-02-13,UBER,40.09,23850949
2020-02-14,UBER,39.66,32062221
2020-02-18,UBER,40.18,22168471
2020-02-19,UBER,41.05,23287412
2020-02-20,UBER,40.92,25446394
2020-02-21,UBER,40.72,20600617
2020-02-24,UBER,38.31,37123158
2020-02-25,UBER,35.89,49281558
2020-02-26,UBER,34.45,44110821
2020-02-27,UBER,32.45,66557245
2020-02-28,UBER,33.87,52100204
2020-03-02,UBER,32.85,46662523
2020-03-03,UBER,33.04,35182366
2020-03-04,UBER,34.53,44738640
2020-03-05,UBER,32.21,32764549
2020-03-06,UBER,31.68,34808733
2020-03-09,UBER,28.17,37439281
2020-03-10,UBER,28.97,36308321
2020-03-11,UBER,26.24,43212769
2020-03-12,UBER,22.61,54041976
2020-03-13,UBER,22.6,54096478
2020-03-16,UBER,20.29,56913992
2020-03-17,UBER,18.91,60003887
2020-03-18,UBER,14.82,78286232
2020-03-19,UBER,20.49,83988721
2020-03-20,UBER,21.33,76530547
2020-03-23,UBER,22.4,48350894
2020-03-24,UBER,26.39,58505205
2020-03-25,UBER,26.19,52474067
2020-03-26,UBER,28.12,41371017
2020-03-27,UBER,27.28,40292212
2020-03-30,UBER,27.83,37725659
2020-03-31,UBER,27.92,43126370
2020-04-01,UBER,25.42,38538381
2020-04-02,UBER,23.68,35838237
2020-04-03,UBER,22.82,40572528
2020-04-06,UBER,25.99,34692674
2020-04-07,UBER,25.74,36580100
2020-04-08,UBER,26.94,36166872
2020-04-09,UBER,27.11,36190207
2020-04-13,UBER,27.99,24671570
2020-04-14,UBER,27.75,32625332
2020-04-15,UBER,27.41,18721260
2020-04-16,UBER,27.03,24088739
2020-04-17,UBER,28.0,34129827
2020-04-20,UBER,28.19,32225644
2020-04-21,UBER,27.19,21258899
2020-04-22,UBER,28.24,21222358
2020-04-23,UBER,28.33,27056525
2020-04-24,UBER,29.49,20648859
2020-04-27,UBER,30.08,31891579
2020-04-28,UBER,30.12,27383197
2020-04-29,UBER,31.37,28288120
2020-04-30,UBER,30.27,20095396
2020-05-01,UBER,28.39,19290192
2020-05-04,UBER,27.42,23428453
2020-05-05,UBER,28.07,30725371
2020-05-06,UBER,27.82,31076451
2020-05-07,UBER,30.93,62374436
2020-05-08,UBER,32.79,69525793
2020-05-11,UBER,31.64,26440340
2020-05-12,UBER,32.4,89585967
2020-05-13,UBER,33.02,47279487
2020-05-14,UBER,32.79,32912581
2020-05-15,UBER,32.47,25950471
2020-05-18,UBER,33.62,47561742
2020-05-19,UBER,33.4,20223567
2020-05-20,UBER,34.48,21386703
2020-05-21,UBER,34.26,24075311
2020-05-22,UBER,34.83,18675675
2020-05-26,UBER,34.56,23532518
2020-05-27,UBER,34.88,27514553
2020-05-28,UBER,34.15,21959579
2020-05-29,UBER,36.32,72447709
2020-06-01,UBER,35.82,21901306
2020-06-02,UBER,35.81,19428415
2020-06-03,UBER,36.75,23051776
2020-06-04,UBER,36.43,17423577
2020-06-05,UBER,37.21,30393429
2020-06-08,UBER,37.08,30249625
2020-06-09,UBER,36.59,15134168
2020-06-10,UBER,34.83,43473719
2020-06-11,UBER,31.1,45300774
2020-06-12,UBER,32.24,27685169
2020-06-15,UBER,32.67,21350290
2020-06-16,UBER,33.49,21476019
